,lat,lon,day,week,month,year,date_for_plot,analysed_spim,plume
113,49.15999984741211,0.19499999284744263,2018-02-25,02_04,02,2018,2018-02-25,,False
114,49.15999984741211,0.20999999344348907,2018-02-25,02_04,02,2018,2018-02-25,,False
115,49.15999984741211,0.22499999403953552,2018-02-25,02_04,02,2018,2018-02-25,,False
116,49.15999984741211,0.23999999463558197,2018-02-25,02_04,02,2018,2018-02-25,,False
117,49.15999984741211,0.2549999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
118,49.15999984741211,0.27000001072883606,2018-02-25,02_04,02,2018,2018-02-25,,False
119,49.15999984741211,0.2849999964237213,2018-02-25,02_04,02,2018,2018-02-25,,False
120,49.15999984741211,0.30000001192092896,2018-02-25,02_04,02,2018,2018-02-25,,False
121,49.15999984741211,0.3149999976158142,2018-02-25,02_04,02,2018,2018-02-25,,False
122,49.15999984741211,0.33000001311302185,2018-02-25,02_04,02,2018,2018-02-25,,False
123,49.15999984741211,0.3449999988079071,2018-02-25,02_04,02,2018,2018-02-25,,False
124,49.15999984741211,0.36000001430511475,2018-02-25,02_04,02,2018,2018-02-25,,False
125,49.15999984741211,0.375,2018-02-25,02_04,02,2018,2018-02-25,,False
126,49.15999984741211,0.38999998569488525,2018-02-25,02_04,02,2018,2018-02-25,,False
127,49.15999984741211,0.4050000011920929,2018-02-25,02_04,02,2018,2018-02-25,,False
128,49.15999984741211,0.41999998688697815,2018-02-25,02_04,02,2018,2018-02-25,,False
129,49.15999984741211,0.4350000023841858,2018-02-25,02_04,02,2018,2018-02-25,,False
130,49.15999984741211,0.44999998807907104,2018-02-25,02_04,02,2018,2018-02-25,,False
131,49.15999984741211,0.4650000035762787,2018-02-25,02_04,02,2018,2018-02-25,,False
132,49.15999984741211,0.47999998927116394,2018-02-25,02_04,02,2018,2018-02-25,,False
133,49.15999984741211,0.4950000047683716,2018-02-25,02_04,02,2018,2018-02-25,,False
134,49.15999984741211,0.5099999904632568,2018-02-25,02_04,02,2018,2018-02-25,,False
135,49.15999984741211,0.5249999761581421,2018-02-25,02_04,02,2018,2018-02-25,,False
136,49.15999984741211,0.5400000214576721,2018-02-25,02_04,02,2018,2018-02-25,,False
137,49.15999984741211,0.5550000071525574,2018-02-25,02_04,02,2018,2018-02-25,,False
138,49.15999984741211,0.5699999928474426,2018-02-25,02_04,02,2018,2018-02-25,,False
139,49.15999984741211,0.5849999785423279,2018-02-25,02_04,02,2018,2018-02-25,,False
140,49.15999984741211,0.6000000238418579,2018-02-25,02_04,02,2018,2018-02-25,,False
141,49.15999984741211,0.6150000095367432,2018-02-25,02_04,02,2018,2018-02-25,,False
142,49.15999984741211,0.6299999952316284,2018-02-25,02_04,02,2018,2018-02-25,,False
143,49.15999984741211,0.6449999809265137,2018-02-25,02_04,02,2018,2018-02-25,,False
144,49.15999984741211,0.6600000262260437,2018-02-25,02_04,02,2018,2018-02-25,,False
145,49.15999984741211,0.675000011920929,2018-02-25,02_04,02,2018,2018-02-25,,False
146,49.15999984741211,0.6899999976158142,2018-02-25,02_04,02,2018,2018-02-25,,False
147,49.15999984741211,0.7049999833106995,2018-02-25,02_04,02,2018,2018-02-25,,False
148,49.15999984741211,0.7200000286102295,2018-02-25,02_04,02,2018,2018-02-25,,False
149,49.15999984741211,0.7350000143051147,2018-02-25,02_04,02,2018,2018-02-25,,False
150,49.15999984741211,0.75,2018-02-25,02_04,02,2018,2018-02-25,,False
151,49.15999984741211,0.7649999856948853,2018-02-25,02_04,02,2018,2018-02-25,,False
152,49.15999984741211,0.7799999713897705,2018-02-25,02_04,02,2018,2018-02-25,,False
153,49.15999984741211,0.7950000166893005,2018-02-25,02_04,02,2018,2018-02-25,,False
