,lat,lon,date_for_plot,analysed_spim,plume
20042,46.20000076293945,-3.4649999141693115,2025-01-11,0.6599999852478504,False
20043,46.20000076293945,-3.450000047683716,2025-01-11,0.6599999852478504,False
20044,46.20000076293945,-3.434999942779541,2025-01-11,0.6099999863654375,False
20045,46.20000076293945,-3.4200000762939453,2025-01-11,0.5299999881535769,False
20046,46.20000076293945,-3.4049999713897705,2025-01-11,0.4999999888241291,False
20047,46.20000076293945,-3.390000104904175,2025-01-11,0.47999998927116394,False
20048,46.20000076293945,-3.375,2025-01-11,0.5099999886006117,False
20049,46.20000076293945,-3.359999895095825,2025-01-11,0.4599999897181988,False
20050,46.20000076293945,-3.3450000286102295,2025-01-11,0.3199999928474426,False
20051,46.20000076293945,-3.3299999237060547,2025-01-11,0.2899999935179949,False
20052,46.20000076293945,-3.315000057220459,2025-01-11,0.24999999441206455,False
20053,46.20000076293945,-3.299999952316284,2025-01-11,0.3199999928474426,False
20054,46.20000076293945,-3.2850000858306885,2025-01-11,0.2799999937415123,False
20055,46.20000076293945,-3.2699999809265137,2025-01-11,0.30999999307096004,False
20056,46.20000076293945,-3.255000114440918,2025-01-11,0.29999999329447746,False
20057,46.20000076293945,-3.240000009536743,2025-01-11,0.30999999307096004,False
20058,46.20000076293945,-3.2249999046325684,2025-01-11,0.4499999899417162,False
20059,46.20000076293945,-3.2100000381469727,2025-01-11,0.4499999899417162,False
20060,46.20000076293945,-3.194999933242798,2025-01-11,0.3399999924004078,False
20061,46.20000076293945,-3.180000066757202,2025-01-11,0.3799999915063381,False
20062,46.20000076293945,-3.1649999618530273,2025-01-11,0.41999999061226845,False
20063,46.20000076293945,-3.1500000953674316,2025-01-11,0.549999987706542,False
20064,46.20000076293945,-3.134999990463257,2025-01-11,0.47999998927116394,False
20065,46.20000076293945,-3.119999885559082,2025-01-11,0.5599999874830246,False
20066,46.20000076293945,-3.1050000190734863,2025-01-11,0.5799999870359898,False
20067,46.20000076293945,-3.0899999141693115,2025-01-11,0.6599999852478504,False
20068,46.20000076293945,-3.075000047683716,2025-01-11,0.5799999870359898,False
20069,46.20000076293945,-3.059999942779541,2025-01-11,0.549999987706542,False
20070,46.20000076293945,-3.0450000762939453,2025-01-11,0.6099999863654375,False
20071,46.20000076293945,-3.0299999713897705,2025-01-11,0.5799999870359898,False
20072,46.20000076293945,-3.015000104904175,2025-01-11,0.549999987706542,False
20073,46.20000076293945,-3.0,2025-01-11,0.6099999863654375,False
20074,46.20000076293945,-2.984999895095825,2025-01-11,0.7699999827891588,False
20075,46.20000076293945,-2.9700000286102295,2025-01-11,0.6499999854713678,False
20076,46.20000076293945,-2.9549999237060547,2025-01-11,0.7599999830126762,False
20077,46.20000076293945,-2.940000057220459,2025-01-11,0.5899999868124723,False
20078,46.20000076293945,-2.924999952316284,2025-01-11,0.4599999897181988,False
20079,46.20000076293945,-2.9100000858306885,2025-01-11,0.5199999883770943,False
20080,46.20000076293945,-2.8949999809265137,2025-01-11,0.46999998949468136,False
20081,46.20000076293945,-2.880000114440918,2025-01-11,0.40999999083578587,False
20082,46.20000076293945,-2.865000009536743,2025-01-11,0.2799999937415123,False
20083,46.20000076293945,-2.8499999046325684,2025-01-11,0.4599999897181988,False
20084,46.20000076293945,-2.8350000381469727,2025-01-11,0.5699999872595072,False
20085,46.20000076293945,-2.819999933242798,2025-01-11,0.6299999859184027,False
20086,46.20000076293945,-2.805000066757202,2025-01-11,0.7199999839067459,False
20087,46.20000076293945,-2.7899999618530273,2025-01-11,0.6899999845772982,False
20088,46.20000076293945,-2.7750000953674316,2025-01-11,0.909999979659915,False
20089,46.20000076293945,-2.759999990463257,2025-01-11,0.9299999792128801,False
20090,46.20000076293945,-2.744999885559082,2025-01-11,0.8099999818950891,False
20091,46.20000076293945,-2.7300000190734863,2025-01-11,0.9299999792128801,False
20092,46.20000076293945,-2.7149999141693115,2025-01-11,0.9699999783188105,False
20093,46.20000076293945,-2.700000047683716,2025-01-11,1.1099999751895666,False
20094,46.20000076293945,-2.684999942779541,2025-01-11,1.1999999731779099,False
20095,46.20000076293945,-2.6700000762939453,2025-01-11,1.3199999704957008,False
20096,46.20000076293945,-2.6549999713897705,2025-01-11,1.1899999734014273,False
20097,46.20000076293945,-2.640000104904175,2025-01-11,1.2599999718368053,False
20098,46.20000076293945,-2.625,2025-01-11,1.4499999675899744,False
20099,46.20000076293945,-2.609999895095825,2025-01-11,1.6599999628961086,False
20100,46.20000076293945,-2.5950000286102295,2025-01-11,2.0399999544024467,False
20101,46.20000076293945,-2.5799999237060547,2025-01-11,2.4699999447911978,False
20102,46.20000076293945,-2.565000057220459,2025-01-11,2.869999935850501,False
20103,46.20000076293945,-2.549999952316284,2025-01-11,3.6699999179691076,False
20104,46.20000076293945,-2.5350000858306885,2025-01-11,3.919999912381172,False
20105,46.20000076293945,-2.5199999809265137,2025-01-11,3.899999912828207,False
20106,46.20000076293945,-2.505000114440918,2025-01-11,4.0799999088048935,False
20107,46.20000076293945,-2.490000009536743,2025-01-11,3.8899999130517244,False
20108,46.20000076293945,-2.4749999046325684,2025-01-11,4.059999909251928,False
20109,46.20000076293945,-2.4600000381469727,2025-01-11,4.359999902546406,False
20110,46.20000076293945,-2.444999933242798,2025-01-11,4.179999906569719,False
20111,46.20000076293945,-2.430000066757202,2025-01-11,4.339999902993441,False
20112,46.20000076293945,-2.4149999618530273,2025-01-11,4.599999897181988,False
20113,46.20000076293945,-2.4000000953674316,2025-01-11,4.379999902099371,False
20114,46.20000076293945,-2.384999990463257,2025-01-11,4.379999902099371,False
20115,46.20000076293945,-2.369999885559082,2025-01-11,4.249999905005097,False
20116,46.20000076293945,-2.3550000190734863,2025-01-11,4.069999909028411,False
20117,46.20000076293945,-2.3399999141693115,2025-01-11,4.009999910369515,False
20118,46.20000076293945,-2.325000047683716,2025-01-11,3.94999991171062,False
20119,46.20000076293945,-2.309999942779541,2025-01-11,3.799999915063381,False
20120,46.20000076293945,-2.2950000762939453,2025-01-11,3.7699999157339334,False
20121,46.20000076293945,-2.2799999713897705,2025-01-11,3.609999919310212,False
20122,46.20000076293945,-2.265000104904175,2025-01-11,3.519999921321869,False
20123,46.20000076293945,-2.25,2025-01-11,3.3599999248981476,False
20124,46.20000076293945,-2.234999895095825,2025-01-11,3.159999929368496,False
20125,46.20000076293945,-2.2200000286102295,2025-01-11,3.01999993249774,False
20126,46.20000076293945,-2.2049999237060547,2025-01-11,3.0299999322742224,False
20127,46.20000076293945,-2.190000057220459,2025-01-11,3.179999928921461,False
20128,46.20000076293945,-2.174999952316284,2025-01-11,3.469999922439456,False
20129,46.20000076293945,-2.1600000858306885,2025-01-11,3.469999922439456,False
20130,46.20000076293945,-2.1449999809265137,2025-01-11,3.4299999233335257,False
20131,46.20000076293945,-2.130000114440918,2025-01-11,3.399999924004078,False
20132,46.20000076293945,-2.115000009536743,2025-01-11,3.6699999179691076,False
20133,46.20000076293945,-2.0999999046325684,2025-01-11,3.6199999190866947,False
20134,46.20000076293945,-2.0850000381469727,2025-01-11,3.8599999137222767,False
20135,46.20000076293945,-2.069999933242798,2025-01-11,3.7499999161809683,False
20136,46.20000076293945,-2.055000066757202,2025-01-11,3.899999912828207,False
20137,46.20000076293945,-2.0399999618530273,2025-01-11,4.009999910369515,False
20138,46.20000076293945,-2.0250000953674316,2025-01-11,3.9299999121576548,False
20139,46.20000076293945,-2.009999990463257,2025-01-11,3.8899999130517244,False
20140,46.20000076293945,-1.9950000047683716,2025-01-11,3.6199999190866947,False
20141,46.20000076293945,-1.9800000190734863,2025-01-11,3.779999915510416,False
20142,46.20000076293945,-1.965000033378601,2025-01-11,3.799999915063381,False
20143,46.20000076293945,-1.9500000476837158,2025-01-11,3.779999915510416,False
20144,46.20000076293945,-1.934999942779541,2025-01-11,3.8099999148398638,False
20145,46.20000076293945,-1.9199999570846558,2025-01-11,3.9099999126046896,False
20146,46.20000076293945,-1.9049999713897705,2025-01-11,3.6299999188631773,False
20147,46.20000076293945,-1.8899999856948853,2025-01-11,3.6499999184161425,False
20148,46.20000076293945,-1.875,2025-01-11,3.94999991171062,False
20149,46.20000076293945,-1.8600000143051147,2025-01-11,3.9799999110400677,False
20150,46.20000076293945,-1.8450000286102295,2025-01-11,3.829999914392829,False
20151,46.20000076293945,-1.8300000429153442,2025-01-11,4.069999909028411,False
20152,46.20000076293945,-1.815000057220459,2025-01-11,4.309999903663993,False
20153,46.20000076293945,-1.7999999523162842,2025-01-11,4.049999909475446,False
20154,46.20000076293945,-1.784999966621399,2025-01-11,4.4399999007582664,False
20155,46.20000076293945,-1.7699999809265137,2025-01-11,4.849999891594052,False
20156,46.20000076293945,-1.7549999952316284,2025-01-11,5.799999870359898,False
20157,46.20000076293945,-1.7400000095367432,2025-01-11,5.929999867454171,False
20158,46.20000076293945,-1.725000023841858,2025-01-11,6.829999847337604,False
20159,46.20000076293945,-1.7100000381469727,2025-01-11,7.089999841526151,False
20160,46.20000076293945,-1.6950000524520874,2025-01-11,6.38999985717237,False
20161,46.20000076293945,-1.6799999475479126,2025-01-11,6.599999852478504,True
20162,46.20000076293945,-1.6649999618530273,2025-01-11,6.909999845549464,True
20163,46.20000076293945,-1.649999976158142,2025-01-11,7.6699998285621405,True
20164,46.20000076293945,-1.6349999904632568,2025-01-11,7.399999834597111,True
20165,46.20000076293945,-1.6200000047683716,2025-01-11,8.059999819844961,True
20166,46.20000076293945,-1.6050000190734863,2025-01-11,9.279999792575836,True
20167,46.20000076293945,-1.590000033378601,2025-01-11,12.8599997125566,True
20168,46.20000076293945,-1.5750000476837158,2025-01-11,20.2099995482713,True
20169,46.20000076293945,-1.559999942779541,2025-01-11,26.789999401196837,True
20170,46.20000076293945,-1.5449999570846558,2025-01-11,28.749999357387424,True
20171,46.20000076293945,-1.5299999713897705,2025-01-11,,True
20172,46.20000076293945,-1.5149999856948853,2025-01-11,,False
20173,46.20000076293945,-1.5,2025-01-11,,False
20174,46.20000076293945,-1.4850000143051147,2025-01-11,,False
20175,46.20000076293945,-1.4700000286102295,2025-01-11,,False
20176,46.20000076293945,-1.4550000429153442,2025-01-11,,False
20177,46.20000076293945,-1.440000057220459,2025-01-11,,False
20178,46.20000076293945,-1.4249999523162842,2025-01-11,,False
20179,46.20000076293945,-1.409999966621399,2025-01-11,,False
20180,46.20000076293945,-1.3949999809265137,2025-01-11,,False
20181,46.20000076293945,-1.3799999952316284,2025-01-11,,False
20182,46.20000076293945,-1.3650000095367432,2025-01-11,,False
20183,46.20000076293945,-1.350000023841858,2025-01-11,,False
20184,46.20000076293945,-1.3350000381469727,2025-01-11,,False
20185,46.20000076293945,-1.3200000524520874,2025-01-11,,True
20186,46.20000076293945,-1.3049999475479126,2025-01-11,,True
20187,46.20000076293945,-1.2899999618530273,2025-01-11,,True
20188,46.20000076293945,-1.274999976158142,2025-01-11,46.339998964220285,True
20189,46.20000076293945,-1.2599999904632568,2025-01-11,51.19999885559082,True
20190,46.20000076293945,-1.2450000047683716,2025-01-11,58.47999869287014,True
20191,46.20000076293945,-1.2300000190734863,2025-01-11,53.51999880373478,True
20192,46.20000076293945,-1.215000033378601,2025-01-11,52.769998820498586,True
20193,46.20000076293945,-1.2000000476837158,2025-01-11,,False
20194,46.20000076293945,-1.184999942779541,2025-01-11,,False
20195,46.20000076293945,-1.1699999570846558,2025-01-11,,False
20196,46.20000076293945,-1.1549999713897705,2025-01-11,,False
20197,46.20000076293945,-1.1399999856948853,2025-01-11,,False
20198,46.20000076293945,-1.125,2025-01-11,,False
20199,46.20000076293945,-1.1100000143051147,2025-01-11,,False
20200,46.20000076293945,-1.0950000286102295,2025-01-11,,False
20201,46.20000076293945,-1.0800000429153442,2025-01-11,,False
20202,46.20000076293945,-1.065000057220459,2025-01-11,,False
20203,46.20000076293945,-1.0499999523162842,2025-01-11,,False
20204,46.20000076293945,-1.034999966621399,2025-01-11,,False
20205,46.20000076293945,-1.0199999809265137,2025-01-11,,False
20206,46.20000076293945,-1.0049999952316284,2025-01-11,,False
20207,46.209999084472656,-3.494999885559082,2025-01-11,0.5299999881535769,False
20208,46.209999084472656,-3.4800000190734863,2025-01-11,0.5799999870359898,False
20209,46.209999084472656,-3.4649999141693115,2025-01-11,0.6199999861419201,False
20210,46.209999084472656,-3.450000047683716,2025-01-11,0.6199999861419201,False
20211,46.209999084472656,-3.434999942779541,2025-01-11,0.5999999865889549,False
20212,46.209999084472656,-3.4200000762939453,2025-01-11,0.5899999868124723,False
20213,46.209999084472656,-3.4049999713897705,2025-01-11,0.5399999879300594,False
20214,46.209999084472656,-3.390000104904175,2025-01-11,0.4899999890476465,False
20215,46.209999084472656,-3.375,2025-01-11,0.4499999899417162,False
20216,46.209999084472656,-3.359999895095825,2025-01-11,0.41999999061226845,False
20217,46.209999084472656,-3.3450000286102295,2025-01-11,0.3499999921768904,False
20218,46.209999084472656,-3.3299999237060547,2025-01-11,0.3499999921768904,False
20219,46.209999084472656,-3.315000057220459,2025-01-11,0.2799999937415123,False
20220,46.209999084472656,-3.299999952316284,2025-01-11,0.3199999928474426,False
20221,46.209999084472656,-3.2850000858306885,2025-01-11,0.35999999195337296,False
20222,46.209999084472656,-3.2699999809265137,2025-01-11,0.3399999924004078,False
20223,46.209999084472656,-3.255000114440918,2025-01-11,0.2799999937415123,False
20224,46.209999084472656,-3.240000009536743,2025-01-11,0.3399999924004078,False
20225,46.209999084472656,-3.2249999046325684,2025-01-11,0.3999999910593033,False
20226,46.209999084472656,-3.2100000381469727,2025-01-11,0.4399999901652336,False
20227,46.209999084472656,-3.194999933242798,2025-01-11,0.3799999915063381,False
20228,46.209999084472656,-3.180000066757202,2025-01-11,0.40999999083578587,False
20229,46.209999084472656,-3.1649999618530273,2025-01-11,0.5299999881535769,False
20230,46.209999084472656,-3.1500000953674316,2025-01-11,0.5399999879300594,False
20231,46.209999084472656,-3.134999990463257,2025-01-11,0.4999999888241291,False
20232,46.209999084472656,-3.119999885559082,2025-01-11,0.5399999879300594,False
20233,46.209999084472656,-3.1050000190734863,2025-01-11,0.5699999872595072,False
20234,46.209999084472656,-3.0899999141693115,2025-01-11,0.5299999881535769,False
20235,46.209999084472656,-3.075000047683716,2025-01-11,0.5899999868124723,False
20236,46.209999084472656,-3.059999942779541,2025-01-11,0.5399999879300594,False
20237,46.209999084472656,-3.0450000762939453,2025-01-11,0.5399999879300594,False
20238,46.209999084472656,-3.0299999713897705,2025-01-11,0.5599999874830246,False
20239,46.209999084472656,-3.015000104904175,2025-01-11,0.6199999861419201,False
20240,46.209999084472656,-3.0,2025-01-11,0.5899999868124723,False
20241,46.209999084472656,-2.984999895095825,2025-01-11,0.6799999848008156,False
20242,46.209999084472656,-2.9700000286102295,2025-01-11,0.6499999854713678,False
20243,46.209999084472656,-2.9549999237060547,2025-01-11,0.6399999856948853,False
20244,46.209999084472656,-2.940000057220459,2025-01-11,0.6899999845772982,False
20245,46.209999084472656,-2.924999952316284,2025-01-11,0.5199999883770943,False
20246,46.209999084472656,-2.9100000858306885,2025-01-11,0.4899999890476465,False
20247,46.209999084472656,-2.8949999809265137,2025-01-11,0.3299999926239252,False
20248,46.209999084472656,-2.880000114440918,2025-01-11,0.4899999890476465,False
20249,46.209999084472656,-2.865000009536743,2025-01-11,0.5199999883770943,False
20250,46.209999084472656,-2.8499999046325684,2025-01-11,0.5199999883770943,False
20251,46.209999084472656,-2.8350000381469727,2025-01-11,0.5699999872595072,False
20252,46.209999084472656,-2.819999933242798,2025-01-11,0.7299999836832285,False
20253,46.209999084472656,-2.805000066757202,2025-01-11,0.7199999839067459,False
20254,46.209999084472656,-2.7899999618530273,2025-01-11,0.7099999841302633,False
20255,46.209999084472656,-2.7750000953674316,2025-01-11,0.9299999792128801,False
20256,46.209999084472656,-2.759999990463257,2025-01-11,0.979999978095293,False
20257,46.209999084472656,-2.744999885559082,2025-01-11,1.0199999772012234,False
20258,46.209999084472656,-2.7300000190734863,2025-01-11,1.269999971613288,False
20259,46.209999084472656,-2.7149999141693115,2025-01-11,1.3999999687075615,False
20260,46.209999084472656,-2.700000047683716,2025-01-11,1.389999968931079,False
20261,46.209999084472656,-2.684999942779541,2025-01-11,1.4899999666959047,False
20262,46.209999084472656,-2.6700000762939453,2025-01-11,1.5399999655783176,False
20263,46.209999084472656,-2.6549999713897705,2025-01-11,1.6399999633431435,False
20264,46.209999084472656,-2.640000104904175,2025-01-11,1.6899999622255564,False
20265,46.209999084472656,-2.625,2025-01-11,1.7599999606609344,False
20266,46.209999084472656,-2.609999895095825,2025-01-11,2.12999995239079,False
20267,46.209999084472656,-2.5950000286102295,2025-01-11,2.6399999409914017,False
20268,46.209999084472656,-2.5799999237060547,2025-01-11,2.8399999365210533,False
20269,46.209999084472656,-2.565000057220459,2025-01-11,3.1899999286979437,False
20270,46.209999084472656,-2.549999952316284,2025-01-11,3.7499999161809683,False
20271,46.209999084472656,-2.5350000858306885,2025-01-11,4.019999910145998,False
20272,46.209999084472656,-2.5199999809265137,2025-01-11,4.129999907687306,False
20273,46.209999084472656,-2.505000114440918,2025-01-11,4.039999909698963,False
20274,46.209999084472656,-2.490000009536743,2025-01-11,3.9599999114871025,False
20275,46.209999084472656,-2.4749999046325684,2025-01-11,4.229999905452132,False
20276,46.209999084472656,-2.4600000381469727,2025-01-11,4.1999999061226845,False
20277,46.209999084472656,-2.444999933242798,2025-01-11,4.119999907910824,False
20278,46.209999084472656,-2.430000066757202,2025-01-11,4.029999909922481,False
20279,46.209999084472656,-2.4149999618530273,2025-01-11,4.159999907016754,False
20280,46.209999084472656,-2.4000000953674316,2025-01-11,4.139999907463789,False
20281,46.209999084472656,-2.384999990463257,2025-01-11,4.139999907463789,False
20282,46.209999084472656,-2.369999885559082,2025-01-11,4.229999905452132,False
20283,46.209999084472656,-2.3550000190734863,2025-01-11,4.0799999088048935,False
20284,46.209999084472656,-2.3399999141693115,2025-01-11,3.779999915510416,False
20285,46.209999084472656,-2.325000047683716,2025-01-11,3.63999991863966,False
