,lat,lon,analysed_spim
22209,42.265,4.38,0.14999999664723873
22210,42.265,4.395,0.14999999664723873
22211,42.265,4.41,0.14499999675899744
22212,42.265,4.425,0.12999999709427357
22213,42.265,4.44,0.12999999709427357
22214,42.265,4.455,0.14499999675899744
22215,42.265,4.47,0.13499999698251486
22216,42.265,4.485,0.14499999675899744
22217,42.265,4.5,0.14999999664723873
22218,42.265,4.515,0.15499999653548002
22219,42.265,4.53,0.2849999936297536
22220,42.265,4.545,0.3349999925121665
22221,42.265,4.56,0.3799999915063381
22222,42.265,4.575,0.42499999050050974
22223,42.265,4.59,0.4949999889358878
22224,42.265,4.605,0.4549999898299575
22225,42.265,4.62,0.4349999902769923
22226,42.265,4.635,0.4349999902769923
22227,42.265,4.65,0.41499999072402716
22228,42.265,4.665,0.40999999083578587
22229,42.265,4.68,0.4049999909475446
22230,42.265,4.695,0.3849999913945794
22231,42.265,4.71,0.37499999161809683
22232,42.265,4.725,0.3899999912828207
22233,42.265,4.74,0.3799999915063381
22234,42.265,4.755,0.3849999913945794
22235,42.265,4.77,0.3349999925121665
22236,42.265,4.785,0.2699999939650297
22237,42.265,4.8,0.25999999418854713
22238,42.265,4.815,0.36999999172985554
22239,42.265,4.83,0.3849999913945794
22240,42.265,4.845,0.3999999910593033
22241,42.265,4.86,0.394999991171062
22242,42.265,4.875,0.41999999061226845
22243,42.265,4.89,0.4349999902769923
22244,42.265,4.905,0.4399999901652336
22245,42.265,4.92,0.4499999899417162
22246,42.265,4.935,0.47499998938292265
22247,42.265,4.95,0.4499999899417162
22248,42.265,4.965,0.4349999902769923
22249,42.265,4.98,0.41499999072402716
22250,42.265,4.995,0.3999999910593033
22251,42.265,5.01,0.42499999050050974
22252,42.265,5.025,0.42999999038875103
22253,42.265,5.04,0.4449999900534749
22254,42.265,5.055,0.5399999879300594
22255,42.265,5.07,0.6199999861419201
22256,42.265,5.085,0.6199999861419201
22257,42.265,5.1,0.6199999861419201
22258,42.265,5.115,0.3249999927356839
22259,42.265,5.13,0.29999999329447746
22260,42.265,5.145,0.29499999340623617
22261,42.265,5.16,0.29999999329447746
22262,42.265,5.175,0.30499999318271875
22263,42.265,5.19,0.31499999295920134
22264,42.265,5.205,0.30499999318271875
22265,42.265,5.22,0.36499999184161425
22266,42.265,5.235,0.2649999940767884
22267,42.265,5.25,0.25999999418854713
22268,42.265,5.265,0.2699999939650297
22269,42.265,5.28,0.2649999940767884
22270,42.265,5.295,0.2699999939650297
22271,42.265,5.31,0.2649999940767884
22272,42.265,5.325,0.25999999418854713
22273,42.265,5.34,0.2649999940767884
22274,42.265,5.355,0.274999993853271
22275,42.265,5.37,0.2799999937415123
22276,42.265,5.385,0.274999993853271
22277,42.265,5.4,0.2649999940767884
22278,42.265,5.415,0.25999999418854713
22279,42.265,5.43,0.25999999418854713
22280,42.265,5.445,0.25999999418854713
22281,42.265,5.46,0.25999999418854713
22282,42.265,5.475,0.25999999418854713
22283,42.265,5.49,0.25499999430030584
22284,42.265,5.505,0.24999999441206455
22285,42.265,5.52,0.24999999441206455
22286,42.265,5.535,0.24999999441206455
22287,42.265,5.55,0.24499999452382326
22288,42.265,5.565,0.25499999430030584
22289,42.265,5.58,0.25499999430030584
22290,42.265,5.595,0.25999999418854713
22291,42.265,5.61,0.25999999418854713
22292,42.265,5.625,0.2649999940767884
22293,42.265,5.64,0.25999999418854713
22294,42.265,5.655,0.2699999939650297
22295,42.265,5.67,0.274999993853271
22296,42.265,5.685,0.2699999939650297
22297,42.265,5.7,0.2799999937415123
22298,42.265,5.715,0.2799999937415123
22299,42.265,5.73,0.274999993853271
22300,42.265,5.745,0.2699999939650297
22301,42.265,5.76,0.25999999418854713
22302,42.265,5.775,0.25999999418854713
22303,42.265,5.79,0.24999999441206455
22304,42.265,5.805,0.24499999452382326
22305,42.265,5.82,0.24999999441206455
22306,42.265,5.835,0.24999999441206455
22307,42.265,5.85,0.24499999452382326
22308,42.265,5.865,0.23999999463558197
22309,42.265,5.88,0.2299999948590994
22310,42.265,5.895,0.2249999949708581
22311,42.265,5.91,0.20999999530613422
22312,42.265,5.925,0.19999999552965164
22313,42.265,5.94,0.2299999948590994
22314,42.265,5.955,0.2299999948590994
22315,42.265,5.97,0.23499999474734068
22316,42.265,5.985,0.24499999452382326
22317,42.265,6.0,0.24999999441206455
22534,42.285,3.0,
22535,42.285,3.015,
22536,42.285,3.03,
22537,42.285,3.045,
22538,42.285,3.06,
22539,42.285,3.075,
22540,42.285,3.09,
22541,42.285,3.105,
22542,42.285,3.12,
22543,42.285,3.135,
22544,42.285,3.15,
22545,42.285,3.165,
22546,42.285,3.18,
22547,42.285,3.195,
22548,42.285,3.21,
22549,42.285,3.225,
22550,42.285,3.24,
22551,42.285,3.255,
22552,42.285,3.27,
22553,42.285,3.285,
22554,42.285,3.3,0.5599999874830246
22555,42.285,3.315,0.7849999824538827
22556,42.285,3.33,0.8299999814480543
22557,42.285,3.345,0.9499999787658453
22558,42.285,3.36,1.0349999768659472
22559,42.285,3.375,1.1249999748542905
22560,42.285,3.39,1.1899999734014273
22561,42.285,3.405,1.0549999764189124
22562,42.285,3.42,0.8549999808892608
22563,42.285,3.435,0.6549999853596091
22564,42.285,3.45,0.47999998927116394
22565,42.285,3.465,0.394999991171062
22566,42.285,3.48,0.3999999910593033
22567,42.285,3.495,0.3799999915063381
22568,42.285,3.51,0.3449999922886491
22569,42.285,3.525,0.2799999937415123
22570,42.285,3.54,0.2299999948590994
22571,42.285,3.555,0.19499999564141035
22572,42.285,3.57,0.1699999962002039
22573,42.285,3.585,0.19499999564141035
22574,42.285,3.6,0.21499999519437551
22575,42.285,3.615,0.21499999519437551
22576,42.285,3.63,0.2199999950826168
22577,42.285,3.645,0.2299999948590994
22578,42.285,3.66,0.2299999948590994
22579,42.285,3.675,0.24499999452382326
22580,42.285,3.69,0.25999999418854713
22581,42.285,3.705,0.25499999430030584
22582,42.285,3.72,0.25499999430030584
22583,42.285,3.735,0.24999999441206455
22584,42.285,3.75,0.23999999463558197
22585,42.285,3.765,0.24499999452382326
22586,42.285,3.78,0.24499999452382326
22587,42.285,3.795,0.24499999452382326
22588,42.285,3.81,0.24499999452382326
22589,42.285,3.825,0.24499999452382326
22590,42.285,3.84,0.24499999452382326
22591,42.285,3.855,0.24499999452382326
22592,42.285,3.87,0.24499999452382326
22593,42.285,3.885,0.24499999452382326
22594,42.285,3.9,0.24999999441206455
22595,42.285,3.915,0.24499999452382326
22596,42.285,3.93,0.24499999452382326
22597,42.285,3.945,0.23999999463558197
22598,42.285,3.96,0.23499999474734068
22599,42.285,3.975,0.2299999948590994
22600,42.285,3.99,0.2249999949708581
22601,42.285,4.005,0.2249999949708581
22602,42.285,4.02,0.2199999950826168
22603,42.285,4.035,0.2199999950826168
22604,42.285,4.05,0.2199999950826168
22605,42.285,4.065,0.2249999949708581
22606,42.285,4.08,0.23499999474734068
22607,42.285,4.095,0.2299999948590994
22608,42.285,4.11,0.23999999463558197
22609,42.285,4.125,0.23999999463558197
22610,42.285,4.14,0.23999999463558197
22611,42.285,4.155,0.23999999463558197
22612,42.285,4.17,0.23499999474734068
22613,42.285,4.185,0.2299999948590994
22614,42.285,4.2,0.2249999949708581
22615,42.285,4.215,0.20999999530613422
22616,42.285,4.23,0.19499999564141035
22617,42.285,4.245,0.18999999575316906
22618,42.285,4.26,0.17999999597668648
22619,42.285,4.275,0.17999999597668648
22620,42.285,4.29,0.17999999597668648
22621,42.285,4.305,0.1749999960884452
22622,42.285,4.32,0.1649999963119626
22623,42.285,4.335,0.1649999963119626
22624,42.285,4.35,0.1599999964237213
22625,42.285,4.365,0.14999999664723873
22626,42.285,4.38,0.14999999664723873
22627,42.285,4.395,0.14499999675899744
22628,42.285,4.41,0.13499999698251486
22629,42.285,4.425,0.12999999709427357
22630,42.285,4.44,0.11999999731779099
22631,42.285,4.455,0.12499999720603228
22632,42.285,4.47,0.13999999687075615
22633,42.285,4.485,0.12999999709427357
22634,42.285,4.5,0.14499999675899744
22635,42.285,4.515,0.14499999675899744
22636,42.285,4.53,0.21499999519437551
22637,42.285,4.545,0.31499999295920134
22638,42.285,4.56,0.35999999195337296
22639,42.285,4.575,0.3849999913945794
22640,42.285,4.59,0.4549999898299575
22641,42.285,4.605,0.4499999899417162
22642,42.285,4.62,0.46999998949468136
22643,42.285,4.635,0.4449999900534749
22644,42.285,4.65,0.41999999061226845
22645,42.285,4.665,0.41999999061226845
22646,42.285,4.68,0.4049999909475446
22647,42.285,4.695,0.3899999912828207
22648,42.285,4.71,0.3849999913945794
22649,42.285,4.725,0.3899999912828207
22650,42.285,4.74,0.394999991171062
22651,42.285,4.755,0.31499999295920134
22652,42.285,4.77,0.274999993853271
22653,42.285,4.785,0.2849999936297536
22654,42.285,4.8,0.2899999935179949
22655,42.285,4.815,0.2649999940767884
22656,42.285,4.83,0.41499999072402716
22657,42.285,4.845,0.42999999038875103
22658,42.285,4.86,0.4349999902769923
22659,42.285,4.875,0.46999998949468136
22660,42.285,4.89,0.514999988488853
22661,42.285,4.905,0.5549999875947833
22662,42.285,4.92,0.549999987706542
22663,42.285,4.935,0.5349999880418181
22664,42.285,4.95,0.514999988488853
22665,42.285,4.965,0.5099999886006117
22666,42.285,4.98,0.4899999890476465
22667,42.285,4.995,0.47499998938292265
22668,42.285,5.01,0.4499999899417162
22669,42.285,5.025,0.549999987706542
22670,42.285,5.04,0.634999985806644
22671,42.285,5.055,0.6299999859184027
22672,42.285,5.07,0.6249999860301614
22673,42.285,5.085,0.6249999860301614
22674,42.285,5.1,0.6199999861419201
22675,42.285,5.115,0.5999999865889549
22676,42.285,5.13,0.394999991171062
22677,42.285,5.145,0.2899999935179949
22678,42.285,5.16,0.31499999295920134
22679,42.285,5.175,0.3349999925121665
22680,42.285,5.19,0.31499999295920134
22681,42.285,5.205,0.274999993853271
22682,42.285,5.22,0.25499999430030584
22683,42.285,5.235,0.24499999452382326
22684,42.285,5.25,0.24999999441206455
22685,42.285,5.265,0.25499999430030584
22686,42.285,5.28,0.25999999418854713
22687,42.285,5.295,0.25499999430030584
22688,42.285,5.31,0.2699999939650297
22689,42.285,5.325,0.25999999418854713
22690,42.285,5.34,0.2699999939650297
22691,42.285,5.355,0.274999993853271
22692,42.285,5.37,0.2649999940767884
22693,42.285,5.385,0.25499999430030584
22694,42.285,5.4,0.24999999441206455
22695,42.285,5.415,0.24999999441206455
22696,42.285,5.43,0.25499999430030584
22697,42.285,5.445,0.25499999430030584
22698,42.285,5.46,0.25999999418854713
22699,42.285,5.475,0.25999999418854713
22700,42.285,5.49,0.25499999430030584
22701,42.285,5.505,0.25999999418854713
22702,42.285,5.52,0.24999999441206455
22703,42.285,5.535,0.24999999441206455
22704,42.285,5.55,0.23999999463558197
22705,42.285,5.565,0.24499999452382326
22706,42.285,5.58,0.2699999939650297
22707,42.285,5.595,0.2649999940767884
22708,42.285,5.61,0.25999999418854713
22709,42.285,5.625,0.2699999939650297
22710,42.285,5.64,0.274999993853271
22711,42.285,5.655,0.2849999936297536
22712,42.285,5.67,0.2899999935179949
22713,42.285,5.685,0.2849999936297536
22714,42.285,5.7,0.2799999937415123
22715,42.285,5.715,0.2799999937415123
22716,42.285,5.73,0.2799999937415123
22717,42.285,5.745,0.2699999939650297
22718,42.285,5.76,0.2699999939650297
22719,42.285,5.775,0.25999999418854713
22720,42.285,5.79,0.25499999430030584
22721,42.285,5.805,0.23999999463558197
22722,42.285,5.82,0.24999999441206455
22723,42.285,5.835,0.24499999452382326
22724,42.285,5.85,0.24499999452382326
22725,42.285,5.865,0.23999999463558197
22726,42.285,5.88,0.23499999474734068
22727,42.285,5.895,0.2249999949708581
22728,42.285,5.91,0.20999999530613422
22729,42.285,5.925,0.21499999519437551
22730,42.285,5.94,0.2249999949708581
22731,42.285,5.955,0.23999999463558197
22732,42.285,5.97,0.23499999474734068
22733,42.285,5.985,0.23999999463558197
22734,42.285,6.0,0.24999999441206455
22951,42.305,3.0,
22952,42.305,3.015,
22953,42.305,3.03,
22954,42.305,3.045,
22955,42.305,3.06,
22956,42.305,3.075,
22957,42.305,3.09,
22958,42.305,3.105,
22959,42.305,3.12,
22960,42.305,3.135,
22961,42.305,3.15,
22962,42.305,3.165,
22963,42.305,3.18,
22964,42.305,3.195,
22965,42.305,3.21,
22966,42.305,3.225,
22967,42.305,3.24,
22968,42.305,3.255,
22969,42.305,3.27,
22970,42.305,3.285,
22971,42.305,3.3,
22972,42.305,3.315,
22973,42.305,3.33,0.9549999786540866
22974,42.305,3.345,1.1249999748542905
22975,42.305,3.36,1.0049999775364995
22976,42.305,3.375,0.9399999789893627
22977,42.305,3.39,0.7999999821186066
22978,42.305,3.405,0.634999985806644
22979,42.305,3.42,0.5349999880418181
22980,42.305,3.435,0.3999999910593033
22981,42.305,3.45,0.36499999184161425
22982,42.305,3.465,0.3499999921768904
22983,42.305,3.48,0.35999999195337296
22984,42.305,3.495,0.30999999307096004
22985,42.305,3.51,0.25999999418854713
22986,42.305,3.525,0.20999999530613422
22987,42.305,3.54,0.17999999597668648
22988,42.305,3.555,0.17999999597668648
22989,42.305,3.57,0.18499999586492777
22990,42.305,3.585,0.20999999530613422
22991,42.305,3.6,0.2249999949708581
22992,42.305,3.615,0.23999999463558197
22993,42.305,3.63,0.23499999474734068
22994,42.305,3.645,0.23499999474734068
22995,42.305,3.66,0.23499999474734068
22996,42.305,3.675,0.23999999463558197
22997,42.305,3.69,0.24999999441206455
22998,42.305,3.705,0.24499999452382326
22999,42.305,3.72,0.24499999452382326
23000,42.305,3.735,0.24999999441206455
23001,42.305,3.75,0.23999999463558197
23002,42.305,3.765,0.23999999463558197
23003,42.305,3.78,0.23999999463558197
23004,42.305,3.795,0.23499999474734068
23005,42.305,3.81,0.24499999452382326
23006,42.305,3.825,0.24999999441206455
23007,42.305,3.84,0.24499999452382326
23008,42.305,3.855,0.24999999441206455
23009,42.305,3.87,0.24999999441206455
23010,42.305,3.885,0.24999999441206455
23011,42.305,3.9,0.25499999430030584
23012,42.305,3.915,0.2649999940767884
23013,42.305,3.93,0.2649999940767884
23014,42.305,3.945,0.2649999940767884
23015,42.305,3.96,0.25499999430030584
23016,42.305,3.975,0.24999999441206455
23017,42.305,3.99,0.24499999452382326
23018,42.305,4.005,0.23999999463558197
23019,42.305,4.02,0.23499999474734068
23020,42.305,4.035,0.23499999474734068
23021,42.305,4.05,0.23499999474734068
23022,42.305,4.065,0.2249999949708581
23023,42.305,4.08,0.2199999950826168
23024,42.305,4.095,0.2299999948590994
23025,42.305,4.11,0.23499999474734068
23026,42.305,4.125,0.23499999474734068
23027,42.305,4.14,0.23999999463558197
23028,42.305,4.155,0.24499999452382326
23029,42.305,4.17,0.23999999463558197
23030,42.305,4.185,0.23999999463558197
23031,42.305,4.2,0.2299999948590994
23032,42.305,4.215,0.2249999949708581
23033,42.305,4.23,0.20499999541789293
23034,42.305,4.245,0.18999999575316906
23035,42.305,4.26,0.17999999597668648
23036,42.305,4.275,0.1649999963119626
23037,42.305,4.29,0.1699999962002039
23038,42.305,4.305,0.1749999960884452
23039,42.305,4.32,0.1699999962002039
23040,42.305,4.335,0.1699999962002039
23041,42.305,4.35,0.1599999964237213
23042,42.305,4.365,0.15499999653548002
23043,42.305,4.38,0.15499999653548002
23044,42.305,4.395,0.14499999675899744
23045,42.305,4.41,0.13999999687075615
23046,42.305,4.425,0.12999999709427357
23047,42.305,4.44,0.11999999731779099
23048,42.305,4.455,0.11999999731779099
23049,42.305,4.47,0.12499999720603228
23050,42.305,4.485,0.13999999687075615
23051,42.305,4.5,0.13999999687075615
23052,42.305,4.515,0.13999999687075615
23053,42.305,4.53,0.19999999552965164
23054,42.305,4.545,0.29499999340623617
23055,42.305,4.56,0.3399999924004078
23056,42.305,4.575,0.35999999195337296
23057,42.305,4.59,0.4049999909475446
23058,42.305,4.605,0.42499999050050974
23059,42.305,4.62,0.4599999897181988
23060,42.305,4.635,0.47499998938292265
23061,42.305,4.65,0.4349999902769923
23062,42.305,4.665,0.40999999083578587
23063,42.305,4.68,0.42499999050050974
23064,42.305,4.695,0.3799999915063381
23065,42.305,4.71,0.36999999172985554
23066,42.305,4.725,0.30999999307096004
23067,42.305,4.74,0.25999999418854713
23068,42.305,4.755,0.274999993853271
23069,42.305,4.77,0.29499999340623617
23070,42.305,4.785,0.29999999329447746
23071,42.305,4.8,0.2899999935179949
23072,42.305,4.815,0.29999999329447746
23073,42.305,4.83,0.30499999318271875
23074,42.305,4.845,0.4599999897181988
23075,42.305,4.86,0.47499998938292265
23076,42.305,4.875,0.4999999888241291
23077,42.305,4.89,0.5299999881535769
23078,42.305,4.905,0.5599999874830246
23079,42.305,4.92,0.5549999875947833
23080,42.305,4.935,0.5349999880418181
23081,42.305,4.95,0.5099999886006117
23082,42.305,4.965,0.5199999883770943
23083,42.305,4.98,0.4999999888241291
23084,42.305,4.995,0.4899999890476465
23085,42.305,5.01,0.5799999870359898
23086,42.305,5.025,0.6099999863654375
23087,42.305,5.04,0.6299999859184027
23088,42.305,5.055,0.6199999861419201
23089,42.305,5.07,0.6149999862536788
23090,42.305,5.085,0.6049999864771962
23091,42.305,5.1,0.6049999864771962
23092,42.305,5.115,0.5799999870359898
23093,42.305,5.13,0.514999988488853
23094,42.305,5.145,0.29499999340623617
23095,42.305,5.16,0.3449999922886491
23096,42.305,5.175,0.35999999195337296
23097,42.305,5.19,0.3249999927356839
23098,42.305,5.205,0.2899999935179949
23099,42.305,5.22,0.2699999939650297
23100,42.305,5.235,0.274999993853271
23101,42.305,5.25,0.2649999940767884
23102,42.305,5.265,0.25999999418854713
23103,42.305,5.28,0.25999999418854713
23104,42.305,5.295,0.25999999418854713
23105,42.305,5.31,0.25999999418854713
23106,42.305,5.325,0.25999999418854713
23107,42.305,5.34,0.2699999939650297
23108,42.305,5.355,0.274999993853271
23109,42.305,5.37,0.2699999939650297
23110,42.305,5.385,0.24999999441206455
23111,42.305,5.4,0.24999999441206455
23112,42.305,5.415,0.24999999441206455
23113,42.305,5.43,0.25499999430030584
23114,42.305,5.445,0.25499999430030584
23115,42.305,5.46,0.25499999430030584
23116,42.305,5.475,0.25999999418854713
23117,42.305,5.49,0.24999999441206455
23118,42.305,5.505,0.24499999452382326
23119,42.305,5.52,0.24499999452382326
23120,42.305,5.535,0.25999999418854713
23121,42.305,5.55,0.24499999452382326
23122,42.305,5.565,0.24499999452382326
23123,42.305,5.58,0.25499999430030584
23124,42.305,5.595,0.25499999430030584
23125,42.305,5.61,0.25999999418854713
23126,42.305,5.625,0.2649999940767884
23127,42.305,5.64,0.2699999939650297
23128,42.305,5.655,0.2849999936297536
23129,42.305,5.67,0.2799999937415123
23130,42.305,5.685,0.2799999937415123
23131,42.305,5.7,0.2799999937415123
23132,42.305,5.715,0.2899999935179949
23133,42.305,5.73,0.2799999937415123
23134,42.305,5.745,0.2849999936297536
23135,42.305,5.76,0.2849999936297536
23136,42.305,5.775,0.274999993853271
23137,42.305,5.79,0.274999993853271
23138,42.305,5.805,0.24999999441206455
23139,42.305,5.82,0.23499999474734068
23140,42.305,5.835,0.2299999948590994
23141,42.305,5.85,0.2299999948590994
23142,42.305,5.865,0.23499999474734068
23143,42.305,5.88,0.2199999950826168
23144,42.305,5.895,0.2249999949708581
23145,42.305,5.91,0.2199999950826168
23146,42.305,5.925,0.23499999474734068
23147,42.305,5.94,0.24999999441206455
23148,42.305,5.955,0.24499999452382326
23149,42.305,5.97,0.23499999474734068
23150,42.305,5.985,0.23999999463558197
23151,42.305,6.0,0.24999999441206455
23368,42.325,3.0,
23369,42.325,3.015,
23370,42.325,3.03,
23371,42.325,3.045,
23372,42.325,3.06,
23373,42.325,3.075,
23374,42.325,3.09,
23375,42.325,3.105,
23376,42.325,3.12,
23377,42.325,3.135,
23378,42.325,3.15,
23379,42.325,3.165,
23380,42.325,3.18,
23381,42.325,3.195,
23382,42.325,3.21,
23383,42.325,3.225,
23384,42.325,3.24,
23385,42.325,3.255,
23386,42.325,3.27,
23387,42.325,3.285,
23388,42.325,3.3,
23389,42.325,3.315,
23390,42.325,3.33,0.7799999825656414
23391,42.325,3.345,0.8899999801069498
23392,42.325,3.36,0.824999981559813
23393,42.325,3.375,0.6199999861419201
23394,42.325,3.39,0.5099999886006117
23395,42.325,3.405,0.3899999912828207
23396,42.325,3.42,0.35499999206513166
23397,42.325,3.435,0.3299999926239252
23398,42.325,3.45,0.3449999922886491
23399,42.325,3.465,0.36499999184161425
23400,42.325,3.48,0.31499999295920134
23401,42.325,3.495,0.2649999940767884
23402,42.325,3.51,0.19999999552965164
23403,42.325,3.525,0.17999999597668648
23404,42.325,3.54,0.1699999962002039
23405,42.325,3.555,0.18499999586492777
23406,42.325,3.57,0.20999999530613422
23407,42.325,3.585,0.23499999474734068
23408,42.325,3.6,0.23999999463558197
23409,42.325,3.615,0.23999999463558197
23410,42.325,3.63,0.23999999463558197
23411,42.325,3.645,0.24499999452382326
23412,42.325,3.66,0.23999999463558197
23413,42.325,3.675,0.24999999441206455
23414,42.325,3.69,0.24499999452382326
23415,42.325,3.705,0.23999999463558197
23416,42.325,3.72,0.23999999463558197
23417,42.325,3.735,0.24499999452382326
23418,42.325,3.75,0.23999999463558197
23419,42.325,3.765,0.23499999474734068
23420,42.325,3.78,0.23999999463558197
23421,42.325,3.795,0.23999999463558197
23422,42.325,3.81,0.23999999463558197
23423,42.325,3.825,0.24499999452382326
23424,42.325,3.84,0.24999999441206455
23425,42.325,3.855,0.24999999441206455
23426,42.325,3.87,0.25999999418854713
23427,42.325,3.885,0.25999999418854713
23428,42.325,3.9,0.25999999418854713
23429,42.325,3.915,0.2699999939650297
23430,42.325,3.93,0.2799999937415123
23431,42.325,3.945,0.2849999936297536
23432,42.325,3.96,0.274999993853271
23433,42.325,3.975,0.2799999937415123
23434,42.325,3.99,0.274999993853271
23435,42.325,4.005,0.2649999940767884
23436,42.325,4.02,0.2649999940767884
23437,42.325,4.035,0.25999999418854713
23438,42.325,4.05,0.25499999430030584
23439,42.325,4.065,0.24499999452382326
23440,42.325,4.08,0.23499999474734068
23441,42.325,4.095,0.2299999948590994
23442,42.325,4.11,0.2249999949708581
23443,42.325,4.125,0.2299999948590994
23444,42.325,4.14,0.2299999948590994
23445,42.325,4.155,0.23999999463558197
23446,42.325,4.17,0.24499999452382326
23447,42.325,4.185,0.24499999452382326
23448,42.325,4.2,0.23999999463558197
23449,42.325,4.215,0.2249999949708581
23450,42.325,4.23,0.21499999519437551
23451,42.325,4.245,0.19499999564141035
23452,42.325,4.26,0.18499999586492777
23453,42.325,4.275,0.1749999960884452
23454,42.325,4.29,0.1699999962002039
23455,42.325,4.305,0.1699999962002039
23456,42.325,4.32,0.1699999962002039
23457,42.325,4.335,0.1599999964237213
23458,42.325,4.35,0.1599999964237213
23459,42.325,4.365,0.1649999963119626
23460,42.325,4.38,0.1649999963119626
23461,42.325,4.395,0.1599999964237213
23462,42.325,4.41,0.15499999653548002
23463,42.325,4.425,0.14499999675899744
23464,42.325,4.44,0.13499999698251486
23465,42.325,4.455,0.12499999720603228
23466,42.325,4.47,0.13499999698251486
23467,42.325,4.485,0.13499999698251486
23468,42.325,4.5,0.1699999962002039
23469,42.325,4.515,0.1699999962002039
23470,42.325,4.53,0.1699999962002039
23471,42.325,4.545,0.23999999463558197
23472,42.325,4.56,0.2799999937415123
23473,42.325,4.575,0.30999999307096004
23474,42.325,4.59,0.35499999206513166
23475,42.325,4.605,0.3849999913945794
23476,42.325,4.62,0.4049999909475446
23477,42.325,4.635,0.47499998938292265
23478,42.325,4.65,0.41999999061226845
23479,42.325,4.665,0.41999999061226845
23480,42.325,4.68,0.3799999915063381
23481,42.325,4.695,0.30499999318271875
23482,42.325,4.71,0.25999999418854713
23483,42.325,4.725,0.25999999418854713
23484,42.325,4.74,0.2699999939650297
23485,42.325,4.755,0.2849999936297536
23486,42.325,4.77,0.30999999307096004
23487,42.325,4.785,0.3199999928474426
23488,42.325,4.8,0.3299999926239252
23489,42.325,4.815,0.3199999928474426
23490,42.325,4.83,0.3299999926239252
23491,42.325,4.845,0.3299999926239252
23492,42.325,4.86,0.4499999899417162
23493,42.325,4.875,0.46499998960644007
23494,42.325,4.89,0.47499998938292265
23495,42.325,4.905,0.4899999890476465
23496,42.325,4.92,0.46499998960644007
23497,42.325,4.935,0.4549999898299575
