,lat,lon,analysed_spim,plume
7698,49.43,0.06,31.859999287873507,True
7699,49.43,0.075,28.029999373480678,True
7700,49.43,0.09,47.229998944327235,True
7701,49.43,0.105,58.189998699352145,True
7702,49.43,0.12,64.589998556301,True
7703,49.43,0.135,78.48999824561179,True
7704,49.43,0.15,80.73999819532037,True
7705,49.43,0.165,92.87999792397022,True
7706,49.43,0.18,93.30999791435897,False
7707,49.43,0.195,91.98999794386327,False
7708,49.43,0.21,,False
7709,49.43,0.225,,False
7710,49.43,0.24,,False
7711,49.43,0.255,,False
7712,49.43,0.27,,False
7713,49.43,0.285,,False
7714,49.43,0.3,,False
7715,49.43,0.315,,False
7716,49.43,0.33,,False
7717,49.43,0.345,,False
7718,49.43,0.36,,False
7719,49.43,0.375,,False
7720,49.43,0.39,,False
7721,49.43,0.405,,False
7722,49.43,0.42,,False
7723,49.43,0.435,,False
7724,49.43,0.45,,False
7725,49.43,0.465,,False
7726,49.43,0.48,,False
7727,49.43,0.495,,False
7728,49.43,0.51,,False
7729,49.43,0.525,,False
7730,49.43,0.54,,False
7731,49.43,0.555,,False
7732,49.43,0.57,,False
7733,49.43,0.585,,False
7734,49.43,0.6,,False
7735,49.43,0.615,,False
7736,49.43,0.63,,False
7737,49.43,0.645,,False
7738,49.43,0.66,,False
7739,49.43,0.675,,False
7740,49.43,0.69,,False
7741,49.43,0.705,,False
7742,49.43,0.72,,False
7743,49.43,0.735,,False
7744,49.43,0.75,,False
7745,49.43,0.765,,False
7746,49.43,0.78,,False
7747,49.43,0.795,,False
7748,49.43,0.81,,False
7749,49.43,0.825,,False
7750,49.43,0.84,,False
7751,49.43,0.855,,False
7752,49.43,0.87,,False
7753,49.43,0.885,,False
7754,49.43,0.9,,False
7755,49.43,0.915,,False
7756,49.43,0.93,,False
7757,49.43,0.945,,False
7758,49.43,0.96,,False
7759,49.43,0.975,,False
7760,49.43,0.99,,False
7761,49.43,1.005,,False
7762,49.43,1.02,,False
7763,49.43,1.035,,False
7764,49.43,1.05,,False
7765,49.43,1.065,,False
7766,49.43,1.08,,False
7767,49.43,1.095,,False
7768,49.43,1.11,,False
7769,49.43,1.125,,False
7770,49.43,1.14,,False
7771,49.43,1.155,,False
7772,49.43,1.17,,False
7773,49.43,1.185,,False
7774,49.43,1.2,,False
7775,49.43,1.215,,False
7776,49.43,1.23,,False
7777,49.43,1.245,,False
7778,49.43,1.26,,False
7779,49.43,1.275,,False
7780,49.43,1.29,,False
7781,49.43,1.305,,False
7782,49.43,1.32,,False
7783,49.43,1.335,,False
7784,49.43,1.35,,False
7785,49.43,1.365,,False
7786,49.43,1.38,,False
7787,49.43,1.395,,False
7788,49.43,1.41,,False
7789,49.43,1.425,,False
7790,49.43,1.44,,False
7791,49.43,1.455,,False
7792,49.43,1.47,,False
7793,49.43,1.485,,False
7794,49.43,1.5,,False
7795,49.43,1.515,,False
7796,49.43,1.53,,False
7797,49.43,1.545,,False
7798,49.43,1.56,,False
7799,49.43,1.575,,False
7800,49.43,1.59,,False
7801,49.43,1.605,,False
7802,49.43,1.62,,False
7803,49.43,1.635,,False
7804,49.43,1.65,,False
7805,49.43,1.665,,False
7806,49.43,1.68,,False
7807,49.43,1.695,,False
7808,49.43,1.71,,False
7809,49.43,1.725,,False
7810,49.43,1.74,,False
7811,49.43,1.755,,False
7812,49.43,1.77,,False
7813,49.43,1.785,,False
7814,49.43,1.8,,False
7815,49.43,1.815,,False
7816,49.43,1.83,,False
7817,49.43,1.845,,False
7818,49.43,1.86,,False
7819,49.43,1.875,,False
7820,49.43,1.89,,False
7821,49.43,1.905,,False
7822,49.43,1.92,,False
7823,49.43,1.935,,False
7824,49.43,1.95,,False
7825,49.43,1.965,,False
7826,49.43,1.98,,False
7827,49.43,1.995,,False
7875,49.44,-1.5,,False
7876,49.44,-1.485,,False
7877,49.44,-1.47,,False
7878,49.44,-1.455,,False
7879,49.44,-1.44,,False
7880,49.44,-1.425,,False
7881,49.44,-1.41,,False
7882,49.44,-1.395,,False
7883,49.44,-1.38,,False
7884,49.44,-1.365,,False
7885,49.44,-1.35,,False
7886,49.44,-1.335,,False
7887,49.44,-1.32,,False
7888,49.44,-1.305,,False
7889,49.44,-1.29,,False
7890,49.44,-1.275,,False
7891,49.44,-1.26,,False
7892,49.44,-1.245,,False
7893,49.44,-1.23,,False
7894,49.44,-1.215,,False
7895,49.44,-1.2,,False
7896,49.44,-1.185,,False
7897,49.44,-1.17,,False
7898,49.44,-1.155,17.069999618455768,False
7899,49.44,-1.14,15.499999653548002,False
7900,49.44,-1.125,13.559999696910381,False
7901,49.44,-1.11,11.049999753013253,False
7902,49.44,-1.095,10.189999772235751,False
7903,49.44,-1.08,9.299999792128801,False
7904,49.44,-1.065,7.929999822750688,False
7905,49.44,-1.05,6.749999849125743,False
7906,49.44,-1.035,5.319999881088734,False
7907,49.44,-1.02,5.069999886676669,False
7908,49.44,-1.005,4.689999895170331,False
7909,49.44,-0.99,4.479999899864197,False
7910,49.44,-0.975,4.21999990567565,False
7911,49.44,-0.96,4.29999990388751,False
7912,49.44,-0.945,4.789999892935157,False
7913,49.44,-0.93,4.719999894499779,False
7914,49.44,-0.915,4.739999894052744,False
7915,49.44,-0.9,4.719999894499779,False
7916,49.44,-0.885,4.489999899640679,False
7917,49.44,-0.87,4.179999906569719,False
7918,49.44,-0.855,4.049999909475446,False
7919,49.44,-0.84,4.159999907016754,False
7920,49.44,-0.825,4.2699999045580626,False
7921,49.44,-0.81,4.099999908357859,False
7922,49.44,-0.795,3.999999910593033,False
7923,49.44,-0.78,3.9299999121576548,False
7924,49.44,-0.765,3.6999999172985554,False
7925,49.44,-0.75,3.5799999199807644,False
7926,49.44,-0.735,3.5499999206513166,False
7927,49.44,-0.72,3.779999915510416,False
7928,49.44,-0.705,4.029999909922481,False
7929,49.44,-0.69,3.9899999108165503,False
7930,49.44,-0.675,3.969999911263585,False
7931,49.44,-0.66,4.019999910145998,False
7932,49.44,-0.645,4.049999909475446,False
7933,49.44,-0.63,4.149999907240272,False
7934,49.44,-0.615,4.329999903216958,False
7935,49.44,-0.6,4.2699999045580626,False
7936,49.44,-0.585,4.419999901205301,False
7937,49.44,-0.57,4.25999990478158,False
7938,49.44,-0.555,3.9099999126046896,False
7939,49.44,-0.54,3.8599999137222767,False
7940,49.44,-0.525,3.7699999157339334,False
7941,49.44,-0.51,3.7499999161809683,False
7942,49.44,-0.495,3.6999999172985554,False
7943,49.44,-0.48,3.67999991774559,False
7944,49.44,-0.465,3.689999917522073,False
7945,49.44,-0.45,3.829999914392829,False
7946,49.44,-0.435,3.8899999130517244,False
7947,49.44,-0.42,3.9299999121576548,False
7948,49.44,-0.405,4.009999910369515,False
7949,49.44,-0.39,3.9299999121576548,False
7950,49.44,-0.375,4.009999910369515,False
7951,49.44,-0.36,4.2699999045580626,False
7952,49.44,-0.345,4.019999910145998,False
7953,49.44,-0.33,4.1999999061226845,False
7954,49.44,-0.315,4.189999906346202,False
7955,49.44,-0.3,4.289999904111028,True
7956,49.44,-0.285,4.60999989695847,True
7957,49.44,-0.27,4.7499998938292265,True
7958,49.44,-0.255,5.329999880865216,True
7959,49.44,-0.24,5.959999866783619,True
7960,49.44,-0.225,6.529999854043126,True
7961,49.44,-0.21,6.9999998435378075,True
7962,49.44,-0.195,8.009999820962548,True
7963,49.44,-0.18,8.59999980777502,True
7964,49.44,-0.165,9.239999793469906,True
7965,49.44,-0.15,10.189999772235751,True
7966,49.44,-0.135,11.489999743178487,True
7967,49.44,-0.12,12.889999711886048,True
7968,49.44,-0.105,14.159999683499336,True
7969,49.44,-0.09,15.409999655559659,True
7970,49.44,-0.075,17.589999606832862,True
7971,49.44,-0.06,20.8399995341897,True
7972,49.44,-0.045,25.24999943561852,True
7973,49.44,-0.03,28.4199993647635,True
7974,49.44,-0.015,33.57999924942851,True
7975,49.44,0.0,33.91999924182892,True
7976,49.44,0.015,43.089999036863446,True
7977,49.44,0.03,43.09999903663993,True
7978,49.44,0.045,35.569999204948545,True
7979,49.44,0.06,22.10999950580299,True
7980,49.44,0.075,21.25999952480197,True
7981,49.44,0.09,28.80999935604632,True
7982,49.44,0.105,60.52999864704907,True
7983,49.44,0.12,70.98999841324985,True
7984,49.44,0.135,74.99999832361937,True
7985,49.44,0.15,75.8999983035028,True
7986,49.44,0.165,94.05999789759517,True
7987,49.44,0.18,111.35999751091003,True
7988,49.44,0.195,,True
7989,49.44,0.21,,True
7990,49.44,0.225,,True
7991,49.44,0.24,,False
7992,49.44,0.255,,False
7993,49.44,0.27,,False
7994,49.44,0.285,,False
7995,49.44,0.3,,False
7996,49.44,0.315,,False
7997,49.44,0.33,,False
7998,49.44,0.345,,False
7999,49.44,0.36,,False
8000,49.44,0.375,,False
8001,49.44,0.39,,False
8002,49.44,0.405,,False
8003,49.44,0.42,,False
8004,49.44,0.435,,False
8005,49.44,0.45,,False
8006,49.44,0.465,,False
8007,49.44,0.48,,False
8008,49.44,0.495,,False
8009,49.44,0.51,,False
8010,49.44,0.525,,False
8011,49.44,0.54,,False
8012,49.44,0.555,,False
8013,49.44,0.57,,False
8014,49.44,0.585,,False
8015,49.44,0.6,,False
8016,49.44,0.615,,False
8017,49.44,0.63,,False
8018,49.44,0.645,,False
8019,49.44,0.66,,False
8020,49.44,0.675,,False
8021,49.44,0.69,,False
8022,49.44,0.705,,False
8023,49.44,0.72,,False
8024,49.44,0.735,,False
8025,49.44,0.75,,False
8026,49.44,0.765,,False
8027,49.44,0.78,,False
8028,49.44,0.795,,False
8029,49.44,0.81,,False
8030,49.44,0.825,,False
8031,49.44,0.84,,False
8032,49.44,0.855,,False
8033,49.44,0.87,,False
8034,49.44,0.885,,False
8035,49.44,0.9,,False
8036,49.44,0.915,,False
8037,49.44,0.93,,False
8038,49.44,0.945,,False
8039,49.44,0.96,,False
8040,49.44,0.975,,False
8041,49.44,0.99,,False
8042,49.44,1.005,,False
8043,49.44,1.02,,False
8044,49.44,1.035,,False
8045,49.44,1.05,,False
8046,49.44,1.065,,False
8047,49.44,1.08,,False
8048,49.44,1.095,,False
8049,49.44,1.11,,False
8050,49.44,1.125,,False
8051,49.44,1.14,,False
8052,49.44,1.155,,False
8053,49.44,1.17,,False
8054,49.44,1.185,,False
8055,49.44,1.2,,False
8056,49.44,1.215,,False
8057,49.44,1.23,,False
8058,49.44,1.245,,False
8059,49.44,1.26,,False
8060,49.44,1.275,,False
8061,49.44,1.29,,False
8062,49.44,1.305,,False
8063,49.44,1.32,,False
8064,49.44,1.335,,False
8065,49.44,1.35,,False
8066,49.44,1.365,,False
8067,49.44,1.38,,False
8068,49.44,1.395,,False
8069,49.44,1.41,,False
8070,49.44,1.425,,False
8071,49.44,1.44,,False
8072,49.44,1.455,,False
8073,49.44,1.47,,False
8074,49.44,1.485,,False
8075,49.44,1.5,,False
8076,49.44,1.515,,False
8077,49.44,1.53,,False
8078,49.44,1.545,,False
8079,49.44,1.56,,False
8080,49.44,1.575,,False
8081,49.44,1.59,,False
8082,49.44,1.605,,False
8083,49.44,1.62,,False
8084,49.44,1.635,,False
8085,49.44,1.65,,False
8086,49.44,1.665,,False
8087,49.44,1.68,,False
8088,49.44,1.695,,False
8089,49.44,1.71,,False
8090,49.44,1.725,,False
8091,49.44,1.74,,False
8092,49.44,1.755,,False
8093,49.44,1.77,,False
8094,49.44,1.785,,False
8095,49.44,1.8,,False
8096,49.44,1.815,,False
8097,49.44,1.83,,False
8098,49.44,1.845,,False
8099,49.44,1.86,,False
8100,49.44,1.875,,False
8101,49.44,1.89,,False
8102,49.44,1.905,,False
8103,49.44,1.92,,False
8104,49.44,1.935,,False
8105,49.44,1.95,,False
8106,49.44,1.965,,False
8107,49.44,1.98,,False
8108,49.44,1.995,,False
8156,49.45,-1.5,,False
8157,49.45,-1.485,,False
8158,49.45,-1.47,,False
8159,49.45,-1.455,,False
8160,49.45,-1.44,,False
8161,49.45,-1.425,,False
8162,49.45,-1.41,,False
8163,49.45,-1.395,,False
8164,49.45,-1.38,,False
8165,49.45,-1.365,,False
8166,49.45,-1.35,,False
8167,49.45,-1.335,,False
8168,49.45,-1.32,,False
8169,49.45,-1.305,,False
8170,49.45,-1.29,,False
8171,49.45,-1.275,,False
8172,49.45,-1.26,,False
8173,49.45,-1.245,,False
8174,49.45,-1.23,,False
8175,49.45,-1.215,,False
8176,49.45,-1.2,,False
8177,49.45,-1.185,,False
8178,49.45,-1.17,24.78999944590032,False
8179,49.45,-1.155,19.999999552965164,False
8180,49.45,-1.14,15.17999966070056,False
8181,49.45,-1.125,12.069999730214477,False
8182,49.45,-1.11,8.549999808892608,False
8183,49.45,-1.095,7.369999835267663,False
8184,49.45,-1.08,6.4499998558312654,False
8185,49.45,-1.065,5.699999872595072,False
8186,49.45,-1.05,5.019999887794256,False
8187,49.45,-1.035,4.419999901205301,False
8188,49.45,-1.02,4.0799999088048935,False
8189,49.45,-1.005,4.039999909698963,False
8190,49.45,-0.99,3.9799999110400677,False
8191,49.45,-0.975,3.8699999134987593,False
8192,49.45,-0.96,3.829999914392829,False
8193,49.45,-0.945,4.009999910369515,False
8194,49.45,-0.93,3.969999911263585,False
8195,49.45,-0.915,4.089999908581376,False
8196,49.45,-0.9,4.1999999061226845,False
8197,49.45,-0.885,4.019999910145998,False
8198,49.45,-0.87,3.829999914392829,False
8199,49.45,-0.855,3.829999914392829,False
8200,49.45,-0.84,3.9399999119341373,False
8201,49.45,-0.825,3.9799999110400677,False
8202,49.45,-0.81,3.9899999108165503,False
8203,49.45,-0.795,3.7199999168515205,False
8204,49.45,-0.78,3.399999924004078,False
8205,49.45,-0.765,3.419999923557043,False
8206,49.45,-0.75,3.1999999284744263,False
8207,49.45,-0.735,3.0699999313801527,False
8208,49.45,-0.72,3.1199999302625656,False
8209,49.45,-0.705,3.349999925121665,False
8210,49.45,-0.69,3.489999921992421,False
8211,49.45,-0.675,3.6199999190866947,False
8212,49.45,-0.66,3.4799999222159386,False
8213,49.45,-0.645,3.6199999190866947,False
8214,49.45,-0.63,3.799999915063381,False
8215,49.45,-0.615,4.059999909251928,False
8216,49.45,-0.6,3.919999912381172,False
8217,49.45,-0.585,4.069999909028411,False
8218,49.45,-0.57,3.879999913275242,False
8219,49.45,-0.555,3.779999915510416,False
8220,49.45,-0.54,3.5499999206513166,False
8221,49.45,-0.525,3.609999919310212,False
8222,49.45,-0.51,3.6699999179691076,False
8223,49.45,-0.495,3.63999991863966,False
8224,49.45,-0.48,3.519999921321869,False
8225,49.45,-0.465,3.4599999226629734,False
8226,49.45,-0.45,3.539999920874834,False
8227,49.45,-0.435,3.709999917075038,False
8228,49.45,-0.42,3.7499999161809683,False
8229,49.45,-0.405,3.879999913275242,False
8230,49.45,-0.39,3.919999912381172,False
8231,49.45,-0.375,4.059999909251928,False
8232,49.45,-0.36,4.089999908581376,False
8233,49.45,-0.345,4.169999906793237,False
8234,49.45,-0.33,4.21999990567565,False
8235,49.45,-0.315,4.289999904111028,False
8236,49.45,-0.3,4.3899999018758535,True
8237,49.45,-0.285,4.7499998938292265,True
8238,49.45,-0.27,5.14999988488853,True
8239,49.45,-0.255,5.7299998719245195,True
8240,49.45,-0.24,6.529999854043126,True
8241,49.45,-0.225,7.079999841749668,True
8242,49.45,-0.21,7.679999828338623,True
8243,49.45,-0.195,8.539999809116125,True
8244,49.45,-0.18,8.969999799504876,True
8245,49.45,-0.165,9.739999782294035,True
8246,49.45,-0.15,10.709999760612845,True
8247,49.45,-0.135,11.569999741390347,True
8248,49.45,-0.12,12.609999718144536,True
8249,49.45,-0.105,14.009999686852098,True
8250,49.45,-0.09,15.189999660477042,True
8251,49.45,-0.075,17.089999618008733,True
8252,49.45,-0.06,20.549999540671706,True
8253,49.45,-0.045,22.799999490380287,True
8254,49.45,-0.03,26.44999940879643,True
8255,49.45,-0.015,31.32999929971993,True
8256,49.45,0.0,35.46999920718372,True
8257,49.45,0.015,36.55999918282032,True
8258,49.45,0.03,34.96999921835959,True
8259,49.45,0.045,23.989999463781714,True
8260,49.45,0.06,21.80999951250851,True
8261,49.45,0.075,19.219999570399523,True
8262,49.45,0.09,17.38999961130321,True
8263,49.45,0.105,50.089998880401254,True
8264,49.45,0.12,63.50999858044088,True
8265,49.45,0.135,67.94999848119915,True
8266,49.45,0.15,80.49999820068479,True
8267,49.45,0.165,,True
8268,49.45,0.18,,False
8269,49.45,0.195,,False
8270,49.45,0.21,,False
8271,49.45,0.225,,False
8272,49.45,0.24,,False
8273,49.45,0.255,,False
8274,49.45,0.27,,False
8275,49.45,0.285,,False
8276,49.45,0.3,,False
8277,49.45,0.315,,False
8278,49.45,0.33,,False
8279,49.45,0.345,,False
8280,49.45,0.36,,False
8281,49.45,0.375,,False
8282,49.45,0.39,,False
8283,49.45,0.405,,False
8284,49.45,0.42,,False
8285,49.45,0.435,,False
8286,49.45,0.45,,False
8287,49.45,0.465,,False
8288,49.45,0.48,,False
8289,49.45,0.495,,False
8290,49.45,0.51,,False
8291,49.45,0.525,,False
8292,49.45,0.54,,False
8293,49.45,0.555,,False
8294,49.45,0.57,,False
8295,49.45,0.585,,False
8296,49.45,0.6,,False
8297,49.45,0.615,,False
8298,49.45,0.63,,False
8299,49.45,0.645,,False
8300,49.45,0.66,,False
8301,49.45,0.675,,False
8302,49.45,0.69,,False
8303,49.45,0.705,,False
8304,49.45,0.72,,False
8305,49.45,0.735,,False
8306,49.45,0.75,,False
8307,49.45,0.765,,False
8308,49.45,0.78,,False
8309,49.45,0.795,,False
8310,49.45,0.81,,False
8311,49.45,0.825,,False
8312,49.45,0.84,,False
8313,49.45,0.855,,False
8314,49.45,0.87,,False
8315,49.45,0.885,,False
8316,49.45,0.9,,False
8317,49.45,0.915,,False
8318,49.45,0.93,,False
8319,49.45,0.945,,False
8320,49.45,0.96,,False
8321,49.45,0.975,,False
8322,49.45,0.99,,False
8323,49.45,1.005,,False
8324,49.45,1.02,,False
8325,49.45,1.035,,False
8326,49.45,1.05,,False
8327,49.45,1.065,,False
8328,49.45,1.08,,False
8329,49.45,1.095,,False
8330,49.45,1.11,,False
8331,49.45,1.125,,False
8332,49.45,1.14,,False
8333,49.45,1.155,,False
8334,49.45,1.17,,False
8335,49.45,1.185,,False
8336,49.45,1.2,,False
8337,49.45,1.215,,False
8338,49.45,1.23,,False
8339,49.45,1.245,,False
8340,49.45,1.26,,False
8341,49.45,1.275,,False
8342,49.45,1.29,,False
8343,49.45,1.305,,False
8344,49.45,1.32,,False
8345,49.45,1.335,,False
8346,49.45,1.35,,False
8347,49.45,1.365,,False
8348,49.45,1.38,,False
8349,49.45,1.395,,False
8350,49.45,1.41,,False
8351,49.45,1.425,,False
8352,49.45,1.44,,False
8353,49.45,1.455,,False
8354,49.45,1.47,,False
8355,49.45,1.485,,False
8356,49.45,1.5,,False
8357,49.45,1.515,,False
8358,49.45,1.53,,False
8359,49.45,1.545,,False
8360,49.45,1.56,,False
8361,49.45,1.575,,False
8362,49.45,1.59,,False
8363,49.45,1.605,,False
8364,49.45,1.62,,False
8365,49.45,1.635,,False
8366,49.45,1.65,,False
8367,49.45,1.665,,False
8368,49.45,1.68,,False
8369,49.45,1.695,,False
8370,49.45,1.71,,False
8371,49.45,1.725,,False
8372,49.45,1.74,,False
8373,49.45,1.755,,False
8374,49.45,1.77,,False
8375,49.45,1.785,,False
8376,49.45,1.8,,False
8377,49.45,1.815,,False
8378,49.45,1.83,,False
8379,49.45,1.845,,False
8380,49.45,1.86,,False
8381,49.45,1.875,,False
8382,49.45,1.89,,False
8383,49.45,1.905,,False
8384,49.45,1.92,,False
8385,49.45,1.935,,False
8386,49.45,1.95,,False
8387,49.45,1.965,,False
8388,49.45,1.98,,False
8389,49.45,1.995,,False
8437,49.46,-1.5,,False
8438,49.46,-1.485,,False
8439,49.46,-1.47,,False
8440,49.46,-1.455,,False
8441,49.46,-1.44,,False
8442,49.46,-1.425,,False
8443,49.46,-1.41,,False
8444,49.46,-1.395,,False
8445,49.46,-1.38,,False
8446,49.46,-1.365,,False
8447,49.46,-1.35,,False
8448,49.46,-1.335,,False
8449,49.46,-1.32,,False
8450,49.46,-1.305,,False
8451,49.46,-1.29,,False
8452,49.46,-1.275,,False
8453,49.46,-1.26,,False
8454,49.46,-1.245,,False
8455,49.46,-1.23,,False
8456,49.46,-1.215,,False
8457,49.46,-1.2,,False
8458,49.46,-1.185,37.74999915622175,False
8459,49.46,-1.17,24.639999449253082,False
8460,49.46,-1.155,19.62999956123531,False
8461,49.46,-1.14,15.149999661371112,False
8462,49.46,-1.125,10.629999762400985,False
8463,49.46,-1.11,7.7399998269975185,False
8464,49.46,-1.095,6.099999863654375,False
8465,49.46,-1.08,5.209999883547425,False
8466,49.46,-1.065,4.759999893605709,False
8467,49.46,-1.05,4.289999904111028,False
8468,49.46,-1.035,4.029999909922481,False
8469,49.46,-1.02,3.779999915510416,False
8470,49.46,-1.005,3.709999917075038,False
8471,49.46,-0.99,3.419999923557043,False
8472,49.46,-0.975,3.3799999244511127,False
8473,49.46,-0.96,3.609999919310212,False
8474,49.46,-0.945,3.879999913275242,False
8475,49.46,-0.93,3.8399999141693115,False
8476,49.46,-0.915,3.8899999130517244,False
8477,49.46,-0.9,3.8099999148398638,False
8478,49.46,-0.885,3.6699999179691076,False
8479,49.46,-0.87,3.609999919310212,False
8480,49.46,-0.855,3.6699999179691076,False
8481,49.46,-0.84,3.4299999233335257,False
8482,49.46,-0.825,3.349999925121665,False
8483,49.46,-0.81,3.3299999255687,False
8484,49.46,-0.795,3.1899999286979437,False
8485,49.46,-0.78,2.9999999329447746,False
8486,49.46,-0.765,2.9799999333918095,False
8487,49.46,-0.75,2.8299999367445707,False
8488,49.46,-0.735,2.7199999392032623,False
8489,49.46,-0.72,2.819999936968088,False
8490,49.46,-0.705,2.6899999398738146,False
8491,49.46,-0.69,2.8799999356269836,False
8492,49.46,-0.675,3.0499999318271875,False
8493,49.46,-0.66,3.0299999322742224,False
8494,49.46,-0.645,3.1199999302625656,False
8495,49.46,-0.63,3.3799999244511127,False
8496,49.46,-0.615,3.6299999188631773,False
8497,49.46,-0.6,3.759999915957451,False
8498,49.46,-0.585,3.6999999172985554,False
8499,49.46,-0.57,3.6499999184161425,False
8500,49.46,-0.555,3.539999920874834,False
8501,49.46,-0.54,3.449999922886491,False
8502,49.46,-0.525,3.5299999210983515,False
8503,49.46,-0.51,3.5299999210983515,False
8504,49.46,-0.495,3.36999992467463,False
8505,49.46,-0.48,3.349999925121665,False
8506,49.46,-0.465,3.1999999284744263,False
8507,49.46,-0.45,3.419999923557043,False
8508,49.46,-0.435,3.4999999217689037,False
8509,49.46,-0.42,3.689999917522073,False
8510,49.46,-0.405,3.779999915510416,False
8511,49.46,-0.39,3.849999913945794,False
8512,49.46,-0.375,4.099999908357859,False
8513,49.46,-0.36,3.9799999110400677,False
8514,49.46,-0.345,4.119999907910824,False
8515,49.46,-0.33,4.379999902099371,False
8516,49.46,-0.315,4.479999899864197,True
8517,49.46,-0.3,4.779999893158674,True
8518,49.46,-0.285,4.91999989002943,True
8519,49.46,-0.27,5.5399998761713505,True
8520,49.46,-0.255,6.179999861866236,True
8521,49.46,-0.24,6.919999845325947,True
8522,49.46,-0.225,7.749999826774001,True
8523,49.46,-0.21,8.319999814033508,True
8524,49.46,-0.195,8.739999804645777,True
8525,49.46,-0.18,9.429999789223075,True
8526,49.46,-0.165,10.189999772235751,True
8527,49.46,-0.15,10.99999975413084,True
8528,49.46,-0.135,11.509999742731452,True
8529,49.46,-0.12,12.679999716579914,True
8530,49.46,-0.105,13.639999695122242,True
8531,49.46,-0.09,14.229999681934714,True
8532,49.46,-0.075,14.769999669864774,True
8533,49.46,-0.06,16.25999963656068,True
8534,49.46,-0.045,17.639999605715275,True
8535,49.46,-0.03,18.349999589845538,True
8536,49.46,-0.015,22.319999501109123,True
8537,49.46,0.0,25.889999421313405,True
8538,49.46,0.015,26.01999941840768,True
8539,49.46,0.03,22.019999507814646,True
8540,49.46,0.045,17.009999619796872,True
8541,49.46,0.06,16.92999962158501,True
8542,49.46,0.075,16.30999963544309,True
8543,49.46,0.09,20.319999545812607,True
8544,49.46,0.105,30.85999931022525,True
8545,49.46,0.12,65.35999853909016,True
8546,49.46,0.135,,True
8547,49.46,0.15,,False
8548,49.46,0.165,,False
8549,49.46,0.18,,False
8550,49.46,0.195,,False
8551,49.46,0.21,,False
8552,49.46,0.225,,False
8553,49.46,0.24,,False
8554,49.46,0.255,,False
8555,49.46,0.27,,False
8556,49.46,0.285,,False
8557,49.46,0.3,,False
8558,49.46,0.315,,False
8559,49.46,0.33,,False
8560,49.46,0.345,,False
8561,49.46,0.36,,False
8562,49.46,0.375,,False
8563,49.46,0.39,,False
8564,49.46,0.405,,False
8565,49.46,0.42,,False
8566,49.46,0.435,,False
8567,49.46,0.45,,False
8568,49.46,0.465,,False
8569,49.46,0.48,,False
8570,49.46,0.495,,False
8571,49.46,0.51,,False
8572,49.46,0.525,,False
8573,49.46,0.54,,False
8574,49.46,0.555,,False
8575,49.46,0.57,,False
8576,49.46,0.585,,False
8577,49.46,0.6,,False
8578,49.46,0.615,,False
8579,49.46,0.63,,False
8580,49.46,0.645,,False
8581,49.46,0.66,,False
8582,49.46,0.675,,False
8583,49.46,0.69,,False
8584,49.46,0.705,,False
8585,49.46,0.72,,False
8586,49.46,0.735,,False
8587,49.46,0.75,,False
8588,49.46,0.765,,False
8589,49.46,0.78,,False
8590,49.46,0.795,,False
8591,49.46,0.81,,False
8592,49.46,0.825,,False
8593,49.46,0.84,,False
8594,49.46,0.855,,False
8595,49.46,0.87,,False
8596,49.46,0.885,,False
8597,49.46,0.9,,False
8598,49.46,0.915,,False
8599,49.46,0.93,,False
8600,49.46,0.945,,False
8601,49.46,0.96,,False
8602,49.46,0.975,,False
8603,49.46,0.99,,False
8604,49.46,1.005,,False
8605,49.46,1.02,,False
8606,49.46,1.035,,False
8607,49.46,1.05,,False
8608,49.46,1.065,,False
8609,49.46,1.08,,False
8610,49.46,1.095,,False
8611,49.46,1.11,,False
8612,49.46,1.125,,False
8613,49.46,1.14,,False
8614,49.46,1.155,,False
8615,49.46,1.17,,False
8616,49.46,1.185,,False
8617,49.46,1.2,,False
8618,49.46,1.215,,False
8619,49.46,1.23,,False
8620,49.46,1.245,,False
8621,49.46,1.26,,False
8622,49.46,1.275,,False
8623,49.46,1.29,,False
8624,49.46,1.305,,False
8625,49.46,1.32,,False
8626,49.46,1.335,,False
8627,49.46,1.35,,False
8628,49.46,1.365,,False
8629,49.46,1.38,,False
8630,49.46,1.395,,False
8631,49.46,1.41,,False
8632,49.46,1.425,,False
8633,49.46,1.44,,False
8634,49.46,1.455,,False
8635,49.46,1.47,,False
8636,49.46,1.485,,False
8637,49.46,1.5,,False
8638,49.46,1.515,,False
8639,49.46,1.53,,False
8640,49.46,1.545,,False
8641,49.46,1.56,,False
8642,49.46,1.575,,False
8643,49.46,1.59,,False
8644,49.46,1.605,,False
8645,49.46,1.62,,False
8646,49.46,1.635,,False
8647,49.46,1.65,,False
8648,49.46,1.665,,False
8649,49.46,1.68,,False
8650,49.46,1.695,,False
8651,49.46,1.71,,False
8652,49.46,1.725,,False
8653,49.46,1.74,,False
8654,49.46,1.755,,False
8655,49.46,1.77,,False
8656,49.46,1.785,,False
8657,49.46,1.8,,False
8658,49.46,1.815,,False
8659,49.46,1.83,,False
8660,49.46,1.845,,False
8661,49.46,1.86,,False
8662,49.46,1.875,,False
8663,49.46,1.89,,False
8664,49.46,1.905,,False
8665,49.46,1.92,,False
8666,49.46,1.935,,False
8667,49.46,1.95,,False
8668,49.46,1.965,,False
8669,49.46,1.98,,False
8670,49.46,1.995,,False
8718,49.47,-1.5,,False
