,lat,lon,analysed_spim,shallow,plume
252,42.51,5.295,0.2799999937415123,False,False
253,42.51,5.31,0.2699999939650297,False,False
254,42.51,5.325,0.25999999418854713,False,False
255,42.51,5.34,0.24999999441206455,False,False
256,42.51,5.355,0.25999999418854713,False,False
257,42.51,5.37,0.24999999441206455,False,False
258,42.51,5.385,0.25999999418854713,False,False
259,42.51,5.4,0.2699999939650297,False,False
260,42.51,5.415,0.2799999937415123,False,False
261,42.51,5.43,0.2899999935179949,False,False
262,42.51,5.445,0.30999999307096004,False,False
263,42.51,5.46,0.29999999329447746,False,False
264,42.51,5.475,0.29999999329447746,False,False
265,42.51,5.49,0.2899999935179949,False,False
266,42.52,3.51,0.3499999921768904,False,False
267,42.52,3.525,0.36999999172985554,False,False
268,42.52,3.54,0.2699999939650297,False,False
269,42.52,3.555,0.29999999329447746,False,False
270,42.52,3.57,0.35999999195337296,False,False
271,42.52,3.585,0.3799999915063381,False,False
272,42.52,3.6,0.3899999912828207,False,False
273,42.52,3.615,0.3899999912828207,False,False
274,42.52,3.63,0.3899999912828207,False,False
275,42.52,3.645,0.3899999912828207,False,False
276,42.52,3.66,0.3899999912828207,False,False
277,42.52,3.675,0.40999999083578587,False,False
278,42.52,3.69,0.40999999083578587,False,False
279,42.52,3.705,0.3199999928474426,False,False
280,42.52,3.72,0.25999999418854713,False,False
281,42.52,3.735,0.14999999664723873,False,False
282,42.52,3.75,0.1599999964237213,False,False
283,42.52,3.765,0.13999999687075615,False,False
284,42.52,3.78,0.12999999709427357,False,False
285,42.52,3.795,0.13999999687075615,False,False
286,42.52,3.81,0.14999999664723873,False,False
287,42.52,3.825,0.13999999687075615,False,False
288,42.52,3.84,0.1599999964237213,False,False
289,42.52,3.855,0.1699999962002039,False,False
290,42.52,3.87,0.18999999575316906,False,False
291,42.52,3.885,0.19999999552965164,False,False
292,42.52,3.9,0.20999999530613422,False,False
293,42.52,3.915,0.19999999552965164,False,False
294,42.52,3.93,0.2199999950826168,False,False
295,42.52,3.945,0.23999999463558197,False,False
296,42.52,3.96,0.23999999463558197,False,False
297,42.52,3.975,0.24999999441206455,False,False
298,42.52,3.99,0.25999999418854713,False,False
299,42.52,4.005,0.25999999418854713,False,False
300,42.52,4.02,0.25999999418854713,False,False
301,42.52,4.035,0.2699999939650297,False,False
302,42.52,4.05,0.2899999935179949,False,False
303,42.52,4.065,0.2899999935179949,False,False
304,42.52,4.08,0.2899999935179949,False,False
305,42.52,4.095,0.2899999935179949,False,False
306,42.52,4.11,0.2899999935179949,False,False
307,42.52,4.125,0.2899999935179949,False,False
308,42.52,4.14,0.2899999935179949,False,False
309,42.52,4.155,0.2799999937415123,False,False
310,42.52,4.17,0.2799999937415123,False,False
311,42.52,4.185,0.2699999939650297,False,False
312,42.52,4.2,0.2799999937415123,False,False
313,42.52,4.215,0.2899999935179949,False,False
314,42.52,4.23,0.2799999937415123,False,False
315,42.52,4.245,0.2799999937415123,False,False
316,42.52,4.26,0.25999999418854713,False,False
317,42.52,4.275,0.25999999418854713,False,False
318,42.52,4.29,0.25999999418854713,False,False
319,42.52,4.305,0.23999999463558197,False,False
320,42.52,4.32,0.24999999441206455,False,False
321,42.52,4.335,0.25999999418854713,False,False
322,42.52,4.35,0.25999999418854713,False,False
323,42.52,4.365,0.2699999939650297,False,False
324,42.52,4.38,0.25999999418854713,False,False
325,42.52,4.395,0.25999999418854713,False,False
326,42.52,4.41,0.25999999418854713,False,False
327,42.52,4.425,0.25999999418854713,False,False
328,42.52,4.44,0.25999999418854713,False,False
329,42.52,4.455,0.25999999418854713,False,False
330,42.52,4.47,0.25999999418854713,False,False
331,42.52,4.485,0.25999999418854713,False,False
332,42.52,4.5,0.25999999418854713,False,False
333,42.52,4.515,0.24999999441206455,False,False
334,42.52,4.53,0.24999999441206455,False,False
335,42.52,4.545,0.23999999463558197,False,False
336,42.52,4.56,0.2699999939650297,False,False
337,42.52,4.575,0.2699999939650297,False,False
338,42.52,4.59,0.23999999463558197,False,False
339,42.52,4.605,0.2199999950826168,False,False
340,42.52,4.62,0.2699999939650297,False,False
341,42.52,4.635,0.24999999441206455,False,False
342,42.52,4.65,0.2299999948590994,False,False
343,42.52,4.665,0.19999999552965164,False,False
344,42.52,4.68,0.20999999530613422,False,False
345,42.52,4.695,0.20999999530613422,False,False
346,42.52,4.71,0.2199999950826168,False,False
347,42.52,4.725,0.20999999530613422,False,False
348,42.52,4.74,0.2199999950826168,False,False
349,42.52,4.755,0.23999999463558197,False,False
350,42.52,4.77,0.23999999463558197,False,False
351,42.52,4.785,0.23999999463558197,False,False
352,42.52,4.8,0.23999999463558197,False,False
353,42.52,4.815,0.23999999463558197,False,False
354,42.52,4.83,0.25999999418854713,False,False
355,42.52,4.845,0.2699999939650297,False,False
356,42.52,4.86,0.2799999937415123,False,False
357,42.52,4.875,0.2799999937415123,False,False
358,42.52,4.89,0.2799999937415123,False,False
359,42.52,4.905,0.2699999939650297,False,False
360,42.52,4.92,0.2899999935179949,False,False
361,42.52,4.935,0.29999999329447746,False,False
362,42.52,4.95,0.2899999935179949,False,False
363,42.52,4.965,0.2899999935179949,False,False
364,42.52,4.98,0.2899999935179949,False,False
365,42.52,4.995,0.29999999329447746,False,False
366,42.52,5.01,0.2899999935179949,False,False
367,42.52,5.025,0.2899999935179949,False,False
368,42.52,5.04,0.2899999935179949,False,False
369,42.52,5.055,0.2899999935179949,False,False
370,42.52,5.07,0.2899999935179949,False,False
371,42.52,5.085,0.29999999329447746,False,False
372,42.52,5.1,0.29999999329447746,False,False
373,42.52,5.115,0.29999999329447746,False,False
374,42.52,5.13,0.2899999935179949,False,False
375,42.52,5.145,0.2899999935179949,False,False
376,42.52,5.16,0.2899999935179949,False,False
377,42.52,5.175,0.2799999937415123,False,False
378,42.52,5.19,0.2699999939650297,False,False
379,42.52,5.205,0.2699999939650297,False,False
380,42.52,5.22,0.2699999939650297,False,False
381,42.52,5.235,0.2699999939650297,False,False
382,42.52,5.25,0.2699999939650297,False,False
383,42.52,5.265,0.2799999937415123,False,False
384,42.52,5.28,0.2899999935179949,False,False
385,42.52,5.295,0.2899999935179949,False,False
386,42.52,5.31,0.2799999937415123,False,False
387,42.52,5.325,0.2699999939650297,False,False
388,42.52,5.34,0.25999999418854713,False,False
389,42.52,5.355,0.24999999441206455,False,False
390,42.52,5.37,0.24999999441206455,False,False
391,42.52,5.385,0.25999999418854713,False,False
392,42.52,5.4,0.2799999937415123,False,False
393,42.52,5.415,0.2899999935179949,False,False
394,42.52,5.43,0.2899999935179949,False,False
395,42.52,5.445,0.30999999307096004,False,False
396,42.52,5.46,0.29999999329447746,False,False
397,42.52,5.475,0.2899999935179949,False,False
398,42.52,5.49,0.2899999935179949,False,False
399,42.53,3.51,0.3199999928474426,False,False
400,42.53,3.525,0.3499999921768904,False,False
401,42.53,3.54,0.2899999935179949,False,False
402,42.53,3.555,0.2799999937415123,False,False
403,42.53,3.57,0.35999999195337296,False,False
404,42.53,3.585,0.3299999926239252,False,False
405,42.53,3.6,0.3499999921768904,False,False
406,42.53,3.615,0.36999999172985554,False,False
407,42.53,3.63,0.3899999912828207,False,False
408,42.53,3.645,0.3899999912828207,False,False
409,42.53,3.66,0.3899999912828207,False,False
410,42.53,3.675,0.3899999912828207,False,False
411,42.53,3.69,0.3999999910593033,False,False
412,42.53,3.705,0.3199999928474426,False,False
413,42.53,3.72,0.2699999939650297,False,False
414,42.53,3.735,0.14999999664723873,False,False
415,42.53,3.75,0.1699999962002039,False,False
416,42.53,3.765,0.14999999664723873,False,False
417,42.53,3.78,0.12999999709427357,False,False
418,42.53,3.795,0.13999999687075615,False,False
419,42.53,3.81,0.12999999709427357,False,False
420,42.53,3.825,0.13999999687075615,False,False
421,42.53,3.84,0.1599999964237213,False,False
422,42.53,3.855,0.1699999962002039,False,False
423,42.53,3.87,0.18999999575316906,False,False
424,42.53,3.885,0.19999999552965164,False,False
425,42.53,3.9,0.19999999552965164,False,False
426,42.53,3.915,0.18999999575316906,False,False
427,42.53,3.93,0.19999999552965164,False,False
428,42.53,3.945,0.2199999950826168,False,False
429,42.53,3.96,0.23999999463558197,False,False
430,42.53,3.975,0.25999999418854713,False,False
431,42.53,3.99,0.2699999939650297,False,False
432,42.53,4.005,0.25999999418854713,False,False
433,42.53,4.02,0.24999999441206455,False,False
434,42.53,4.035,0.2699999939650297,False,False
435,42.53,4.05,0.2899999935179949,False,False
436,42.53,4.065,0.2899999935179949,False,False
437,42.53,4.08,0.29999999329447746,False,False
438,42.53,4.095,0.2899999935179949,False,False
439,42.53,4.11,0.2899999935179949,False,False
440,42.53,4.125,0.29999999329447746,False,False
441,42.53,4.14,0.2799999937415123,False,False
442,42.53,4.155,0.2799999937415123,False,False
443,42.53,4.17,0.2799999937415123,False,False
444,42.53,4.185,0.2699999939650297,False,False
445,42.53,4.2,0.2799999937415123,False,False
446,42.53,4.215,0.2799999937415123,False,False
447,42.53,4.23,0.2799999937415123,False,False
448,42.53,4.245,0.2699999939650297,False,False
449,42.53,4.26,0.25999999418854713,False,False
450,42.53,4.275,0.24999999441206455,False,False
451,42.53,4.29,0.2299999948590994,False,False
452,42.53,4.305,0.23999999463558197,False,False
453,42.53,4.32,0.24999999441206455,False,False
454,42.53,4.335,0.24999999441206455,False,False
455,42.53,4.35,0.24999999441206455,False,False
456,42.53,4.365,0.24999999441206455,False,False
457,42.53,4.38,0.23999999463558197,False,False
458,42.53,4.395,0.23999999463558197,False,False
459,42.53,4.41,0.24999999441206455,False,False
460,42.53,4.425,0.25999999418854713,False,False
461,42.53,4.44,0.2699999939650297,False,False
462,42.53,4.455,0.25999999418854713,False,False
463,42.53,4.47,0.24999999441206455,False,False
464,42.53,4.485,0.25999999418854713,False,False
465,42.53,4.5,0.24999999441206455,False,False
466,42.53,4.515,0.23999999463558197,False,False
467,42.53,4.53,0.25999999418854713,False,False
468,42.53,4.545,0.23999999463558197,False,False
469,42.53,4.56,0.25999999418854713,False,False
470,42.53,4.575,0.24999999441206455,False,False
471,42.53,4.59,0.2299999948590994,False,False
472,42.53,4.605,0.2299999948590994,False,False
473,42.53,4.62,0.24999999441206455,False,False
474,42.53,4.635,0.24999999441206455,False,False
475,42.53,4.65,0.2199999950826168,False,False
476,42.53,4.665,0.2199999950826168,False,False
477,42.53,4.68,0.2199999950826168,False,False
478,42.53,4.695,0.2299999948590994,False,False
479,42.53,4.71,0.23999999463558197,False,False
480,42.53,4.725,0.23999999463558197,False,False
481,42.53,4.74,0.2299999948590994,False,False
482,42.53,4.755,0.23999999463558197,False,False
483,42.53,4.77,0.23999999463558197,False,False
484,42.53,4.785,0.23999999463558197,False,False
485,42.53,4.8,0.23999999463558197,False,False
486,42.53,4.815,0.24999999441206455,False,False
487,42.53,4.83,0.24999999441206455,False,False
488,42.53,4.845,0.2699999939650297,False,False
489,42.53,4.86,0.2799999937415123,False,False
490,42.53,4.875,0.2799999937415123,False,False
491,42.53,4.89,0.2799999937415123,False,False
492,42.53,4.905,0.2799999937415123,False,False
493,42.53,4.92,0.2899999935179949,False,False
494,42.53,4.935,0.2899999935179949,False,False
495,42.53,4.95,0.2899999935179949,False,False
496,42.53,4.965,0.2899999935179949,False,False
497,42.53,4.98,0.2899999935179949,False,False
498,42.53,4.995,0.2899999935179949,False,False
499,42.53,5.01,0.2899999935179949,False,False
500,42.53,5.025,0.29999999329447746,False,False
501,42.53,5.04,0.2899999935179949,False,False
502,42.53,5.055,0.2899999935179949,False,False
503,42.53,5.07,0.2899999935179949,False,False
504,42.53,5.085,0.29999999329447746,False,False
505,42.53,5.1,0.29999999329447746,False,False
506,42.53,5.115,0.2899999935179949,False,False
507,42.53,5.13,0.2899999935179949,False,False
508,42.53,5.145,0.29999999329447746,False,False
509,42.53,5.16,0.2899999935179949,False,False
510,42.53,5.175,0.2899999935179949,False,False
511,42.53,5.19,0.2799999937415123,False,False
512,42.53,5.205,0.2699999939650297,False,False
513,42.53,5.22,0.2699999939650297,False,False
514,42.53,5.235,0.2799999937415123,False,False
515,42.53,5.25,0.2799999937415123,False,False
516,42.53,5.265,0.2899999935179949,False,False
517,42.53,5.28,0.29999999329447746,False,False
518,42.53,5.295,0.29999999329447746,False,False
519,42.53,5.31,0.2799999937415123,False,False
520,42.53,5.325,0.2699999939650297,False,False
521,42.53,5.34,0.25999999418854713,False,False
522,42.53,5.355,0.25999999418854713,False,False
523,42.53,5.37,0.25999999418854713,False,False
524,42.53,5.385,0.2699999939650297,False,False
525,42.53,5.4,0.2799999937415123,False,False
526,42.53,5.415,0.29999999329447746,False,False
527,42.53,5.43,0.30999999307096004,False,False
528,42.53,5.445,0.30999999307096004,False,False
529,42.53,5.46,0.29999999329447746,False,False
530,42.53,5.475,0.2899999935179949,False,False
531,42.53,5.49,0.2899999935179949,False,False
532,42.54,3.51,0.3499999921768904,False,False
533,42.54,3.525,0.3499999921768904,False,False
534,42.54,3.54,0.2899999935179949,False,False
535,42.54,3.555,0.2899999935179949,False,False
536,42.54,3.57,0.29999999329447746,False,False
537,42.54,3.585,0.3199999928474426,False,False
538,42.54,3.6,0.3399999924004078,False,False
539,42.54,3.615,0.35999999195337296,False,False
540,42.54,3.63,0.35999999195337296,False,False
541,42.54,3.645,0.3799999915063381,False,False
542,42.54,3.66,0.3799999915063381,False,False
543,42.54,3.675,0.3899999912828207,False,False
544,42.54,3.69,0.3999999910593033,False,False
545,42.54,3.705,0.3199999928474426,False,False
546,42.54,3.72,0.2699999939650297,False,False
547,42.54,3.735,0.1599999964237213,False,False
548,42.54,3.75,0.17999999597668648,False,False
549,42.54,3.765,0.1599999964237213,False,False
550,42.54,3.78,0.13999999687075615,False,False
551,42.54,3.795,0.13999999687075615,False,False
552,42.54,3.81,0.12999999709427357,False,False
553,42.54,3.825,0.13999999687075615,False,False
554,42.54,3.84,0.1599999964237213,False,False
555,42.54,3.855,0.1699999962002039,False,False
556,42.54,3.87,0.17999999597668648,False,False
557,42.54,3.885,0.18999999575316906,False,False
558,42.54,3.9,0.19999999552965164,False,False
559,42.54,3.915,0.17999999597668648,False,False
560,42.54,3.93,0.19999999552965164,False,False
561,42.54,3.945,0.20999999530613422,False,False
562,42.54,3.96,0.23999999463558197,False,False
563,42.54,3.975,0.23999999463558197,False,False
564,42.54,3.99,0.24999999441206455,False,False
565,42.54,4.005,0.24999999441206455,False,False
566,42.54,4.02,0.24999999441206455,False,False
567,42.54,4.035,0.25999999418854713,False,False
568,42.54,4.05,0.2899999935179949,False,False
569,42.54,4.065,0.29999999329447746,False,False
570,42.54,4.08,0.3199999928474426,False,False
571,42.54,4.095,0.30999999307096004,False,False
572,42.54,4.11,0.2899999935179949,False,False
573,42.54,4.125,0.2899999935179949,False,False
574,42.54,4.14,0.29999999329447746,False,False
575,42.54,4.155,0.2799999937415123,False,False
576,42.54,4.17,0.25999999418854713,False,False
577,42.54,4.185,0.2799999937415123,False,False
578,42.54,4.2,0.2699999939650297,False,False
579,42.54,4.215,0.2799999937415123,False,False
580,42.54,4.23,0.2799999937415123,False,False
581,42.54,4.245,0.2799999937415123,False,False
582,42.54,4.26,0.25999999418854713,False,False
583,42.54,4.275,0.25999999418854713,False,False
584,42.54,4.29,0.23999999463558197,False,False
585,42.54,4.305,0.24999999441206455,False,False
586,42.54,4.32,0.23999999463558197,False,False
587,42.54,4.335,0.24999999441206455,False,False
588,42.54,4.35,0.23999999463558197,False,False
589,42.54,4.365,0.23999999463558197,False,False
590,42.54,4.38,0.2299999948590994,False,False
591,42.54,4.395,0.23999999463558197,False,False
592,42.54,4.41,0.24999999441206455,False,False
593,42.54,4.425,0.25999999418854713,False,False
594,42.54,4.44,0.2699999939650297,False,False
595,42.54,4.455,0.25999999418854713,False,False
596,42.54,4.47,0.24999999441206455,False,False
597,42.54,4.485,0.24999999441206455,False,False
598,42.54,4.5,0.23999999463558197,False,False
599,42.54,4.515,0.23999999463558197,False,False
600,42.54,4.53,0.23999999463558197,False,False
601,42.54,4.545,0.24999999441206455,False,False
602,42.54,4.56,0.24999999441206455,False,False
603,42.54,4.575,0.23999999463558197,False,False
604,42.54,4.59,0.2299999948590994,False,False
605,42.54,4.605,0.2299999948590994,False,False
