,lat,lon,day,week,month,year,date_for_plot,analysed_spim
102,42.25,4.53000020980835,2014-01-04,01_01,01,2014,2014-01-04,0.29999999329447746
103,42.25,4.545000076293945,2014-01-04,01_01,01,2014,2014-01-04,0.3499999921768904
104,42.25,4.559999942779541,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
105,42.25,4.574999809265137,2014-01-04,01_01,01,2014,2014-01-04,0.41999999061226845
106,42.25,4.590000152587891,2014-01-04,01_01,01,2014,2014-01-04,0.4899999890476465
107,42.25,4.605000019073486,2014-01-04,01_01,01,2014,2014-01-04,0.4499999899417162
108,42.25,4.619999885559082,2014-01-04,01_01,01,2014,2014-01-04,0.41999999061226845
109,42.25,4.635000228881836,2014-01-04,01_01,01,2014,2014-01-04,0.40999999083578587
110,42.25,4.650000095367432,2014-01-04,01_01,01,2014,2014-01-04,0.3999999910593033
111,42.25,4.664999961853027,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
112,42.25,4.679999828338623,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
113,42.25,4.695000171661377,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
114,42.25,4.710000038146973,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
115,42.25,4.724999904632568,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
116,42.25,4.739999771118164,2014-01-04,01_01,01,2014,2014-01-04,0.3999999910593033
117,42.25,4.755000114440918,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
118,42.25,4.769999980926514,2014-01-04,01_01,01,2014,2014-01-04,0.36999999172985554
119,42.25,4.784999847412109,2014-01-04,01_01,01,2014,2014-01-04,0.29999999329447746
120,42.25,4.800000190734863,2014-01-04,01_01,01,2014,2014-01-04,0.3299999926239252
121,42.25,4.815000057220459,2014-01-04,01_01,01,2014,2014-01-04,0.36999999172985554
122,42.25,4.829999923706055,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
123,42.25,4.84499979019165,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
124,42.25,4.860000133514404,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
125,42.25,4.875,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
126,42.25,4.889999866485596,2014-01-04,01_01,01,2014,2014-01-04,0.3999999910593033
127,42.25,4.90500020980835,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
128,42.25,4.920000076293945,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
129,42.25,4.934999942779541,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
130,42.25,4.949999809265137,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
131,42.25,4.965000152587891,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
132,42.25,4.980000019073486,2014-01-04,01_01,01,2014,2014-01-04,0.3899999912828207
133,42.25,4.994999885559082,2014-01-04,01_01,01,2014,2014-01-04,0.3799999915063381
134,42.25,5.010000228881836,2014-01-04,01_01,01,2014,2014-01-04,0.3999999910593033
135,42.25,5.025000095367432,2014-01-04,01_01,01,2014,2014-01-04,0.41999999061226845
136,42.25,5.039999961853027,2014-01-04,01_01,01,2014,2014-01-04,0.42999999038875103
137,42.25,5.054999828338623,2014-01-04,01_01,01,2014,2014-01-04,0.4499999899417162
138,42.25,5.070000171661377,2014-01-04,01_01,01,2014,2014-01-04,0.4599999897181988
139,42.25,5.085000038146973,2014-01-04,01_01,01,2014,2014-01-04,0.6099999863654375
140,42.25,5.099999904632568,2014-01-04,01_01,01,2014,2014-01-04,0.3499999921768904
141,42.25,5.114999771118164,2014-01-04,01_01,01,2014,2014-01-04,0.3299999926239252
142,42.25,5.130000114440918,2014-01-04,01_01,01,2014,2014-01-04,0.30999999307096004
143,42.25,5.144999980926514,2014-01-04,01_01,01,2014,2014-01-04,0.30999999307096004
144,42.25,5.159999847412109,2014-01-04,01_01,01,2014,2014-01-04,0.29999999329447746
145,42.25,5.175000190734863,2014-01-04,01_01,01,2014,2014-01-04,0.29999999329447746
146,42.25,5.190000057220459,2014-01-04,01_01,01,2014,2014-01-04,0.29999999329447746
147,42.25,5.204999923706055,2014-01-04,01_01,01,2014,2014-01-04,0.2899999935179949
148,42.25,5.21999979019165,2014-01-04,01_01,01,2014,2014-01-04,0.29999999329447746
149,42.25,5.235000133514404,2014-01-04,01_01,01,2014,2014-01-04,0.2899999935179949
150,42.25,5.25,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
151,42.25,5.264999866485596,2014-01-04,01_01,01,2014,2014-01-04,0.24999999441206455
152,42.25,5.28000020980835,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
153,42.25,5.295000076293945,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
154,42.25,5.309999942779541,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
155,42.25,5.324999809265137,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
156,42.25,5.340000152587891,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
157,42.25,5.355000019073486,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
158,42.25,5.369999885559082,2014-01-04,01_01,01,2014,2014-01-04,0.2799999937415123
159,42.25,5.385000228881836,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
160,42.25,5.400000095367432,2014-01-04,01_01,01,2014,2014-01-04,0.2699999939650297
161,42.25,5.414999961853027,2014-01-04,01_01,01,2014,2014-01-04,0.25999999418854713
