,lat,lon,day,week,month,year,date_for_plot,analysed_spim
63,49.15999984741211,-0.5550000071525574,2001-02-19,02_03,02,2001,2001-02-19,
64,49.15999984741211,-0.5400000214576721,2001-02-19,02_03,02,2001,2001-02-19,
65,49.15999984741211,-0.5249999761581421,2001-02-19,02_03,02,2001,2001-02-19,
66,49.15999984741211,-0.5099999904632568,2001-02-19,02_03,02,2001,2001-02-19,
67,49.15999984741211,-0.4950000047683716,2001-02-19,02_03,02,2001,2001-02-19,
68,49.15999984741211,-0.47999998927116394,2001-02-19,02_03,02,2001,2001-02-19,
69,49.15999984741211,-0.4650000035762787,2001-02-19,02_03,02,2001,2001-02-19,
70,49.15999984741211,-0.44999998807907104,2001-02-19,02_03,02,2001,2001-02-19,
71,49.15999984741211,-0.4350000023841858,2001-02-19,02_03,02,2001,2001-02-19,
72,49.15999984741211,-0.41999998688697815,2001-02-19,02_03,02,2001,2001-02-19,
73,49.15999984741211,-0.4050000011920929,2001-02-19,02_03,02,2001,2001-02-19,
74,49.15999984741211,-0.38999998569488525,2001-02-19,02_03,02,2001,2001-02-19,
75,49.15999984741211,-0.375,2001-02-19,02_03,02,2001,2001-02-19,
76,49.15999984741211,-0.36000001430511475,2001-02-19,02_03,02,2001,2001-02-19,
77,49.15999984741211,-0.3449999988079071,2001-02-19,02_03,02,2001,2001-02-19,
78,49.15999984741211,-0.33000001311302185,2001-02-19,02_03,02,2001,2001-02-19,
79,49.15999984741211,-0.3149999976158142,2001-02-19,02_03,02,2001,2001-02-19,
80,49.15999984741211,-0.30000001192092896,2001-02-19,02_03,02,2001,2001-02-19,
81,49.15999984741211,-0.2849999964237213,2001-02-19,02_03,02,2001,2001-02-19,
82,49.15999984741211,-0.27000001072883606,2001-02-19,02_03,02,2001,2001-02-19,
83,49.15999984741211,-0.2549999952316284,2001-02-19,02_03,02,2001,2001-02-19,
84,49.15999984741211,-0.23999999463558197,2001-02-19,02_03,02,2001,2001-02-19,
85,49.15999984741211,-0.22499999403953552,2001-02-19,02_03,02,2001,2001-02-19,
86,49.15999984741211,-0.20999999344348907,2001-02-19,02_03,02,2001,2001-02-19,
87,49.15999984741211,-0.19499999284744263,2001-02-19,02_03,02,2001,2001-02-19,
88,49.15999984741211,-0.18000000715255737,2001-02-19,02_03,02,2001,2001-02-19,
89,49.15999984741211,-0.16500000655651093,2001-02-19,02_03,02,2001,2001-02-19,
90,49.15999984741211,-0.15000000596046448,2001-02-19,02_03,02,2001,2001-02-19,
91,49.15999984741211,-0.13500000536441803,2001-02-19,02_03,02,2001,2001-02-19,
92,49.15999984741211,-0.11999999731779099,2001-02-19,02_03,02,2001,2001-02-19,
93,49.15999984741211,-0.10499999672174454,2001-02-19,02_03,02,2001,2001-02-19,
94,49.15999984741211,-0.09000000357627869,2001-02-19,02_03,02,2001,2001-02-19,
95,49.15999984741211,-0.07500000298023224,2001-02-19,02_03,02,2001,2001-02-19,
96,49.15999984741211,-0.05999999865889549,2001-02-19,02_03,02,2001,2001-02-19,
97,49.15999984741211,-0.04500000178813934,2001-02-19,02_03,02,2001,2001-02-19,
98,49.15999984741211,-0.029999999329447746,2001-02-19,02_03,02,2001,2001-02-19,
99,49.15999984741211,-0.014999999664723873,2001-02-19,02_03,02,2001,2001-02-19,
100,49.15999984741211,0.0,2001-02-19,02_03,02,2001,2001-02-19,
