,lat,lon,day,week,month,year,date_for_plot,analysed_spim
106,46.5,-2.9100000858306885,2025-01-11,01_02,01,2025,2025-01-11,1.649999963119626
107,46.5,-2.8949999809265137,2025-01-11,01_02,01,2025,2025-01-11,1.5899999644607306
108,46.5,-2.880000114440918,2025-01-11,01_02,01,2025,2025-01-11,1.6799999624490738
109,46.5,-2.865000009536743,2025-01-11,01_02,01,2025,2025-01-11,1.7499999608844519
110,46.5,-2.8499999046325684,2025-01-11,01_02,01,2025,2025-01-11,1.6199999637901783
111,46.5,-2.8350000381469727,2025-01-11,01_02,01,2025,2025-01-11,1.7999999597668648
112,46.5,-2.819999933242798,2025-01-11,01_02,01,2025,2025-01-11,1.81999995931983
113,46.5,-2.805000066757202,2025-01-11,01_02,01,2025,2025-01-11,1.7999999597668648
114,46.5,-2.7899999618530273,2025-01-11,01_02,01,2025,2025-01-11,1.8699999582022429
115,46.5,-2.7750000953674316,2025-01-11,01_02,01,2025,2025-01-11,1.9099999573081732
116,46.5,-2.759999990463257,2025-01-11,01_02,01,2025,2025-01-11,1.8799999579787254
117,46.5,-2.744999885559082,2025-01-11,01_02,01,2025,2025-01-11,1.9999999552965164
118,46.5,-2.7300000190734863,2025-01-11,01_02,01,2025,2025-01-11,1.939999956637621
119,46.5,-2.7149999141693115,2025-01-11,01_02,01,2025,2025-01-11,2.109999952837825
120,46.5,-2.700000047683716,2025-01-11,01_02,01,2025,2025-01-11,2.0999999530613422
121,46.5,-2.684999942779541,2025-01-11,01_02,01,2025,2025-01-11,2.0499999541789293
122,46.5,-2.6700000762939453,2025-01-11,01_02,01,2025,2025-01-11,2.1199999526143074
123,46.5,-2.6549999713897705,2025-01-11,01_02,01,2025,2025-01-11,2.1899999510496855
124,46.5,-2.640000104904175,2025-01-11,01_02,01,2025,2025-01-11,2.349999947473407
125,46.5,-2.625,2025-01-11,01_02,01,2025,2025-01-11,2.3099999483674765
126,46.5,-2.609999895095825,2025-01-11,01_02,01,2025,2025-01-11,2.489999944344163
127,46.5,-2.5950000286102295,2025-01-11,01_02,01,2025,2025-01-11,2.7599999383091927
128,46.5,-2.5799999237060547,2025-01-11,01_02,01,2025,2025-01-11,2.7599999383091927
129,46.5,-2.565000057220459,2025-01-11,01_02,01,2025,2025-01-11,2.6899999398738146
130,46.5,-2.549999952316284,2025-01-11,01_02,01,2025,2025-01-11,3.2399999275803566
131,46.5,-2.5350000858306885,2025-01-11,01_02,01,2025,2025-01-11,3.4099999237805605
132,46.5,-2.5199999809265137,2025-01-11,01_02,01,2025,2025-01-11,3.3299999255687
133,46.5,-2.505000114440918,2025-01-11,01_02,01,2025,2025-01-11,3.7399999164044857
134,46.5,-2.490000009536743,2025-01-11,01_02,01,2025,2025-01-11,3.8399999141693115
135,46.5,-2.4749999046325684,2025-01-11,01_02,01,2025,2025-01-11,3.899999912828207
136,46.5,-2.4600000381469727,2025-01-11,01_02,01,2025,2025-01-11,4.019999910145998
137,46.5,-2.444999933242798,2025-01-11,01_02,01,2025,2025-01-11,3.799999915063381
138,46.5,-2.430000066757202,2025-01-11,01_02,01,2025,2025-01-11,3.709999917075038
139,46.5,-2.4149999618530273,2025-01-11,01_02,01,2025,2025-01-11,3.899999912828207
140,46.5,-2.4000000953674316,2025-01-11,01_02,01,2025,2025-01-11,3.8599999137222767
141,46.5,-2.384999990463257,2025-01-11,01_02,01,2025,2025-01-11,3.609999919310212
142,46.5,-2.369999885559082,2025-01-11,01_02,01,2025,2025-01-11,3.689999917522073
143,46.5,-2.3550000190734863,2025-01-11,01_02,01,2025,2025-01-11,3.589999919757247
144,46.5,-2.3399999141693115,2025-01-11,01_02,01,2025,2025-01-11,3.2699999269098043
145,46.5,-2.325000047683716,2025-01-11,01_02,01,2025,2025-01-11,3.2199999280273914
146,46.5,-2.309999942779541,2025-01-11,01_02,01,2025,2025-01-11,3.2899999264627695
147,46.5,-2.2950000762939453,2025-01-11,01_02,01,2025,2025-01-11,3.469999922439456
148,46.5,-2.2799999713897705,2025-01-11,01_02,01,2025,2025-01-11,3.5999999195337296
149,46.5,-2.265000104904175,2025-01-11,01_02,01,2025,2025-01-11,3.5999999195337296
150,46.5,-2.25,2025-01-11,01_02,01,2025,2025-01-11,3.7399999164044857
151,46.5,-2.234999895095825,2025-01-11,01_02,01,2025,2025-01-11,3.7699999157339334
152,46.5,-2.2200000286102295,2025-01-11,01_02,01,2025,2025-01-11,3.729999916628003
153,46.5,-2.2049999237060547,2025-01-11,01_02,01,2025,2025-01-11,3.729999916628003
154,46.5,-2.190000057220459,2025-01-11,01_02,01,2025,2025-01-11,3.9799999110400677
155,46.5,-2.174999952316284,2025-01-11,01_02,01,2025,2025-01-11,3.8099999148398638
156,46.5,-2.1600000858306885,2025-01-11,01_02,01,2025,2025-01-11,3.799999915063381
157,46.5,-2.1449999809265137,2025-01-11,01_02,01,2025,2025-01-11,3.6199999190866947
158,46.5,-2.130000114440918,2025-01-11,01_02,01,2025,2025-01-11,3.63999991863966
159,46.5,-2.115000009536743,2025-01-11,01_02,01,2025,2025-01-11,3.7399999164044857
160,46.5,-2.0999999046325684,2025-01-11,01_02,01,2025,2025-01-11,3.7399999164044857
161,46.5,-2.0850000381469727,2025-01-11,01_02,01,2025,2025-01-11,3.7399999164044857
162,46.5,-2.069999933242798,2025-01-11,01_02,01,2025,2025-01-11,3.709999917075038
163,46.5,-2.055000066757202,2025-01-11,01_02,01,2025,2025-01-11,3.8399999141693115
164,46.5,-2.0399999618530273,2025-01-11,01_02,01,2025,2025-01-11,3.7199999168515205
165,46.5,-2.0250000953674316,2025-01-11,01_02,01,2025,2025-01-11,3.9299999121576548
166,46.5,-2.009999990463257,2025-01-11,01_02,01,2025,2025-01-11,3.7899999152868986
167,46.5,-1.9950000047683716,2025-01-11,01_02,01,2025,2025-01-11,4.059999909251928
168,46.5,-1.9800000190734863,2025-01-11,01_02,01,2025,2025-01-11,3.759999915957451
169,46.5,-1.965000033378601,2025-01-11,01_02,01,2025,2025-01-11,4.349999902769923
170,46.5,-1.9500000476837158,2025-01-11,01_02,01,2025,2025-01-11,4.969999888911843
171,46.5,-1.934999942779541,2025-01-11,01_02,01,2025,2025-01-11,5.649999873712659
172,46.5,-1.9199999570846558,2025-01-11,01_02,01,2025,2025-01-11,6.439999856054783
173,46.5,-1.9049999713897705,2025-01-11,01_02,01,2025,2025-01-11,7.89999982342124
174,46.5,-1.8899999856948853,2025-01-11,01_02,01,2025,2025-01-11,9.399999789893627
175,46.5,-1.875,2025-01-11,01_02,01,2025,2025-01-11,11.84999973513186
176,46.5,-1.8600000143051147,2025-01-11,01_02,01,2025,2025-01-11,19.219999570399523
177,46.5,-1.8450000286102295,2025-01-11,01_02,01,2025,2025-01-11,22.8499994892627
178,46.5,-1.8300000429153442,2025-01-11,01_02,01,2025,2025-01-11,23.81999946758151
179,46.5,-1.815000057220459,2025-01-11,01_02,01,2025,2025-01-11,
180,46.5,-1.7999999523162842,2025-01-11,01_02,01,2025,2025-01-11,
181,46.5,-1.784999966621399,2025-01-11,01_02,01,2025,2025-01-11,
182,46.5,-1.7699999809265137,2025-01-11,01_02,01,2025,2025-01-11,
183,46.5,-1.7549999952316284,2025-01-11,01_02,01,2025,2025-01-11,
184,46.5,-1.7400000095367432,2025-01-11,01_02,01,2025,2025-01-11,
185,46.5,-1.725000023841858,2025-01-11,01_02,01,2025,2025-01-11,
186,46.5,-1.7100000381469727,2025-01-11,01_02,01,2025,2025-01-11,
187,46.5,-1.6950000524520874,2025-01-11,01_02,01,2025,2025-01-11,
188,46.5,-1.6799999475479126,2025-01-11,01_02,01,2025,2025-01-11,
189,46.5,-1.6649999618530273,2025-01-11,01_02,01,2025,2025-01-11,
190,46.5,-1.649999976158142,2025-01-11,01_02,01,2025,2025-01-11,
191,46.5,-1.6349999904632568,2025-01-11,01_02,01,2025,2025-01-11,
192,46.5,-1.6200000047683716,2025-01-11,01_02,01,2025,2025-01-11,
