zone,source,site,lon,lat,dist,cell_numbers
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6594503157114904,46.44154902277766,1.12,19459
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.655550315893082,46.44154902277766,0.94,19460
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6516503160746734,46.44154902277766,0.84,19461
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.647750316256265,46.44154902277766,0.84,19462
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6438503164378564,46.44154902277766,0.94,19463
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.639950316619448,46.44154902277766,1.11,19464
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6594503157114904,46.43884902129302,0.92,20357
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.655550315893082,46.43884902129302,0.69,20358
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6516503160746734,46.43884902129302,0.55,20359
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.647750316256265,46.43884902129302,0.54,20360
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6438503164378564,46.43884902129302,0.69,20361
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.639950316619448,46.43884902129302,0.91,20362
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6594503157114904,46.43614901980838,0.79,21255
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.655550315893082,46.43614901980838,0.51,21256
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6516503160746734,46.43614901980838,0.27,21257
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.647750316256265,46.43614901980838,0.27,21258
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6438503164378564,46.43614901980838,0.5,21259
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.639950316619448,46.43614901980838,0.77,21260
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6594503157114904,46.43344901832374,0.76,22153
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.655550315893082,46.43344901832374,0.46,22154
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6516503160746734,46.43344901832374,0.17,22155
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.647750316256265,46.43344901832374,0.16,22156
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6438503164378564,46.43344901832374,0.45,22157
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.639950316619448,46.43344901832374,0.75,22158
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6594503157114904,46.4307490168391,0.84,23051
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.655550315893082,46.4307490168391,0.59,23052
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6516503160746734,46.4307490168391,0.41,23053
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.647750316256265,46.4307490168391,0.4,23054
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6438503164378564,46.4307490168391,0.58,23055
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.639950316619448,46.4307490168391,0.83,23056
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6594503157114904,46.42804901535447,1.01,23949
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.655550315893082,46.42804901535447,0.82,23950
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6516503160746734,46.42804901535447,0.7,23951
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.647750316256265,46.42804901535447,0.69,23952
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6438503164378564,46.42804901535447,0.81,23953
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.639950316619448,46.42804901535447,1.01,23954
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6594503157114904,46.42534901386983,1.24,24847
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.655550315893082,46.42534901386983,1.08,24848
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6516503160746734,46.42534901386983,0.99,24849
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.647750316256265,46.42534901386983,0.99,24850
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.6438503164378564,46.42534901386983,1.08,24851
BAY_OF_BISCAY,REPHY,Anse du Piquet,-1.639950316619448,46.42534901386983,1.23,24852
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2733503336890486,44.54884798204576,1.06,649056
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2694503338706402,44.54884798204576,0.86,649057
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2655503340522316,44.54884798204576,0.75,649058
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2616503342338232,44.54884798204576,0.75,649059
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2577503344154146,44.54884798204576,0.87,649060
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2538503345970062,44.54884798204576,1.07,649061
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2733503336890486,44.546147980561116,0.88,649954
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2694503338706402,44.546147980561116,0.63,649955
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2655503340522316,44.546147980561116,0.45,649956
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2616503342338232,44.546147980561116,0.46,649957
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2577503344154146,44.546147980561116,0.64,649958
BAY_OF_BISCAY,REPHY,Arcachon - Bouée 7,-1.2538503345970062,44.546147980561116,0.9,649959
